Campaign_Name,Ad_Set_Name,Ad_Name,Date,Objective,Placement,Device,Age,Gender,Impressions,Reach,Frequency,Clicks,CTR,Link_Clicks,CPC,Spend,Conversions,Revenue,ROAS,AOV,Video_Views,Video_Avg_Watch_Time,Engagement,Post_Reactions,Post_Comments,Post_Shares
Summer_Sale_2024,Engagement_Set,Instagram_Feed_Ad,2024-06-05,Brand_Awareness,Instagram_Feed,Desktop,45-54,Male,2128933,1524292,1.4,54096,2.54,42772,2.14,115790.03,5479,768945.79,6.64,140.34,0,0.0,11529,5528,996,743
Summer_Sale_2024,Engagement_Set,Instagram_Explore_Ad,2024-06-05,Brand_Awareness,Instagram_Explore,Desktop,45-54,Male,657331,531856,1.24,11016,1.68,8826,1.79,19689.98,961,132016.92,6.7,137.37,0,0.0,4005,1981,513,162
Back_To_School_2024,Conversion_Set,Instagram_Stories_Ad,2024-06-05,Traffic,Instagram_Stories,Desktop,45-54,Female,1700296,1345766,1.26,39533,2.33,35920,2.43,96053.37,3402,420528.71,4.38,123.61,898532,22.5,9096,5087,899,350
Back_To_School_2024,Lookalike_Set,Instagram_Reels_Ad,2024-06-05,Brand_Awareness,Instagram_Reels,Desktop,35-44,Female,827936,643997,1.29,15866,1.92,12678,2.19,34787.84,937,140319.82,4.03,149.75,488431,21.2,3668,1801,259,136
Back_To_School_2024,Conversion_Set,Audience_Network_Ad,2024-06-05,Conversions,Audience_Network,Mobile,18-24,Male,1086814,811840,1.34,23040,2.12,18767,2.37,54641.3,2241,361319.47,6.61,161.23,0,0.0,3933,1951,300,166
Spring_Launch_2024,Consideration_Set,Instagram_Explore_Ad,2024-06-05,Traffic,Instagram_Explore,Mobile,45-54,Female,2243493,1562310,1.44,44839,2.0,39013,2.38,106634.73,3715,433045.32,4.06,116.57,0,0.0,10049,5060,756,457
Spring_Launch_2024,Lookalike_Set,Facebook_Marketplace_Ad,2024-06-05,Conversions,Facebook_Marketplace,Desktop,18-24,Male,807228,554393,1.46,15146,1.88,11928,2.26,34221.42,1349,219123.5,6.4,162.43,0,0.0,3309,1434,252,178
Spring_Launch_2024,Conversion_Set,Instagram_Stories_Ad,2024-06-05,Traffic,Instagram_Stories,Mobile,35-44,Male,2230712,1516299,1.47,56291,2.52,43559,2.24,125885.86,5068,843904.15,6.7,166.52,1574130,21.3,10079,5674,753,623
Valentine_Day_2024,Awareness_Set,Instagram_Stories_Ad,2024-06-05,Conversions,Instagram_Stories,Desktop,25-34,Female,735562,586680,1.25,14290,1.94,12495,2.22,31770.02,1302,157196.37,4.95,120.73,394034,15.3,2926,1680,243,188
Valentine_Day_2024,Lookalike_Set,Instagram_Feed_Ad,2024-06-05,Brand_Awareness,Instagram_Feed,Desktop,45-54,Female,1284400,902056,1.42,30153,2.35,26443,2.2,66288.72,2492,393022.55,5.93,157.71,0,0.0,5375,3221,690,292
Valentine_Day_2024,Consideration_Set,Facebook_Feed_Ad,2024-06-05,Conversions,Facebook_Feed,Mobile,35-44,Female,605988,470873,1.29,9008,1.49,6938,1.99,17896.74,704,117117.3,6.54,166.36,0,0.0,3442,1888,328,156
New_Year_2024,Lookalike_Set,Instagram_Reels_Ad,2024-06-05,Brand_Awareness,Instagram_Reels,Mobile,25-34,Male,1550339,1276157,1.21,22450,1.45,20483,2.27,50944.31,1729,273294.29,5.36,158.06,1002346,22.0,9615,4656,832,507
New_Year_2024,Awareness_Set,Audience_Network_Ad,2024-06-05,Traffic,Audience_Network,Mobile,18-24,Female,2209850,1561478,1.42,47457,2.15,41399,2.41,114140.7,2957,465780.28,4.08,157.52,0,0.0,13760,5998,1159,882
New_Year_2024,Traffic_Set,Facebook_Feed_Ad,2024-06-05,Brand_Awareness,Facebook_Feed,Mobile,45-54,Female,1155027,927668,1.25,22993,1.99,18556,2.53,58086.29,1779,259483.88,4.47,145.86,0,0.0,5287,2741,421,247
Holiday_Campaign_2024,Conversion_Set,Audience_Network_Ad,2024-06-06,Conversions,Audience_Network,Mobile,18-24,Male,2322088,1657320,1.4,50809,2.19,41677,2.44,124007.31,3164,544997.8,4.39,172.25,0,0.0,11288,5048,839,452
Holiday_Campaign_2024,Conversion_Set,Facebook_Marketplace_Ad,2024-06-06,Traffic,Facebook_Marketplace,Mobile,25-34,Male,874769,634689,1.38,20947,2.39,17558,1.98,41451.36,1793,281488.59,6.79,156.99,0,0.0,3500,1517,252,199
Holiday_Campaign_2024,Awareness_Set,Instagram_Reels_Ad,2024-06-06,Traffic,Instagram_Reels,Mobile,18-24,Female,1586770,1184039,1.34,38288,2.41,34534,2.28,87109.48,3739,478363.14,5.49,127.94,871293,15.5,5825,2948,735,210
Black_Friday_2024,Awareness_Set,Facebook_Marketplace_Ad,2024-06-06,Brand_Awareness,Facebook_Marketplace,Mobile,35-44,Female,1526636,1134030,1.35,38481,2.52,31506,2.21,84903.19,2231,277991.31,3.27,124.6,0,0.0,9861,5847,693,626
Black_Friday_2024,Awareness_Set,Instagram_Reels_Ad,2024-06-06,Conversions,Instagram_Reels,Mobile,35-44,Male,1507738,1214012,1.24,29335,1.95,25012,2.19,64249.08,2581,320301.51,4.99,124.1,795773,15.9,8464,3727,934,542
Black_Friday_2024,Lookalike_Set,Instagram_Feed_Ad,2024-06-06,Conversions,Instagram_Feed,Mobile,25-34,Female,603779,468466,1.29,11668,1.93,10648,1.92,22354.63,1041,171359.72,7.67,164.61,0,0.0,3824,2052,381,204
Cyber_Monday_2024,Lookalike_Set,Facebook_Feed_Ad,2024-06-06,Traffic,Facebook_Feed,Desktop,45-54,Male,1811166,1377557,1.31,26016,1.44,24019,2.37,61574.24,2301,295699.57,4.8,128.51,0,0.0,9919,4748,1081,378
Cyber_Monday_2024,Conversion_Set,Instagram_Stories_Ad,2024-06-06,Conversions,Instagram_Stories,Desktop,35-44,Female,1552345,1280548,1.21,22630,1.46,21071,2.12,47932.13,2213,357130.31,7.45,161.38,1036072,20.6,9524,4579,853,524
Cyber_Monday_2024,Lookalike_Set,Instagram_Feed_Ad,2024-06-06,Brand_Awareness,Instagram_Feed,Mobile,45-54,Female,2092287,1651531,1.27,49323,2.36,41384,2.48,122305.95,3046,449529.8,3.68,147.58,0,0.0,7359,3421,676,345
Summer_Sale_2024,Engagement_Set,Facebook_Feed_Ad,2024-06-06,Brand_Awareness,Facebook_Feed,Mobile,35-44,Male,969130,710647,1.36,18785,1.94,15129,2.09,39231.75,1256,151028.18,3.85,120.25,0,0.0,5146,2746,551,251
Summer_Sale_2024,Lookalike_Set,Audience_Network_Ad,2024-06-06,Brand_Awareness,Audience_Network,Desktop,35-44,Male,1602921,1289550,1.24,32425,2.02,27446,1.78,57799.67,2346,323868.46,5.6,138.05,0,0.0,7528,3884,767,400
Summer_Sale_2024,Engagement_Set,Instagram_Stories_Ad,2024-06-06,Brand_Awareness,Instagram_Stories,Desktop,18-24,Female,1425167,1135783,1.25,32233,2.26,29894,1.78,57247.25,2107,245336.23,4.29,116.44,981004,22.3,6029,3529,443,380
Back_To_School_2024,Traffic_Set,Instagram_Feed_Ad,2024-06-06,Brand_Awareness,Instagram_Feed,Mobile,35-44,Female,1780715,1229072,1.45,35312,1.98,28555,2.01,71001.42,2498,406113.6,5.72,162.58,0,0.0,9112,4212,971,514
Back_To_School_2024,Conversion_Set,Audience_Network_Ad,2024-06-06,Brand_Awareness,Audience_Network,Desktop,18-24,Female,591266,435782,1.36,9142,1.55,7275,2.36,21569.49,591,86557.55,4.01,146.46,0,0.0,3327,1401,346,142
Back_To_School_2024,Conversion_Set,Facebook_Feed_Ad,2024-06-06,Conversions,Facebook_Feed,Desktop,18-24,Female,2017814,1508380,1.34,47765,2.37,41008,1.8,85891.17,4126,706294.43,8.22,171.18,0,0.0,10704,6035,1317,447
Spring_Launch_2024,Retargeting_Set,Instagram_Explore_Ad,2024-06-06,Brand_Awareness,Instagram_Explore,Mobile,25-34,Female,1493770,1145194,1.3,28280,1.89,25671,2.55,72171.14,2063,267650.51,3.71,129.74,0,0.0,8725,3969,1041,416
Spring_Launch_2024,Engagement_Set,Facebook_Marketplace_Ad,2024-06-06,Traffic,Facebook_Marketplace,Desktop,18-24,Male,1166624,804189,1.45,25066,2.15,21100,2.28,57055.62,1605,254775.58,4.47,158.74,0,0.0,7102,3148,537,253
Spring_Launch_2024,Consideration_Set,Instagram_Reels_Ad,2024-06-06,Conversions,Instagram_Reels,Desktop,45-54,Female,818931,627353,1.31,16837,2.06,13544,2.1,35425.0,1423,206068.16,5.82,144.81,636165,14.1,4574,2199,437,258
Valentine_Day_2024,Engagement_Set,Instagram_Explore_Ad,2024-06-06,Brand_Awareness,Instagram_Explore,Mobile,35-44,Male,1849608,1523500,1.21,28744,1.55,22497,2.4,68911.39,2407,317486.47,4.61,131.9,0,0.0,6914,2884,854,281
Valentine_Day_2024,Awareness_Set,Facebook_Marketplace_Ad,2024-06-06,Traffic,Facebook_Marketplace,Mobile,18-24,Female,667248,473077,1.41,12183,1.83,9463,2.22,27006.94,721,117105.31,4.34,162.42,0,0.0,2803,1423,344,152
Valentine_Day_2024,Traffic_Set,Instagram_Stories_Ad,2024-06-06,Traffic,Instagram_Stories,Mobile,45-54,Female,1598171,1156516,1.38,28760,1.8,25274,2.63,75778.07,2524,374439.03,4.94,148.35,1134652,17.6,5881,3013,749,236
New_Year_2024,Retargeting_Set,Instagram_Feed_Ad,2024-06-06,Conversions,Instagram_Feed,Mobile,45-54,Male,1453147,1024672,1.42,29687,2.04,23198,2.16,64014.86,2739,372939.91,5.83,136.16,0,0.0,7984,4463,1003,335
New_Year_2024,Lookalike_Set,Instagram_Reels_Ad,2024-06-06,Brand_Awareness,Instagram_Reels,Mobile,18-24,Female,1287422,898443,1.43,33356,2.59,30773,2.24,74556.07,3216,470229.25,6.31,146.22,878192,13.6,7423,3158,887,433
New_Year_2024,Traffic_Set,Instagram_Explore_Ad,2024-06-06,Traffic,Instagram_Explore,Desktop,18-24,Female,1267158,862204,1.47,22349,1.76,18096,2.08,46417.09,1345,229112.08,4.94,170.34,0,0.0,6540,3015,613,316
Holiday_Campaign_2024,Traffic_Set,Facebook_Marketplace_Ad,2024-06-07,Brand_Awareness,Facebook_Marketplace,Mobile,45-54,Female,1297640,976281,1.33,32483,2.5,27593,2.63,85530.96,3146,402982.5,4.71,128.09,0,0.0,8164,3455,971,378
Holiday_Campaign_2024,Lookalike_Set,Instagram_Explore_Ad,2024-06-07,Traffic,Instagram_Explore,Desktop,45-54,Female,1098747,884720,1.24,26008,2.37,23389,2.03,52747.28,1557,217003.53,4.11,139.37,0,0.0,4417,2380,400,283
Holiday_Campaign_2024,Consideration_Set,Instagram_Reels_Ad,2024-06-07,Brand_Awareness,Instagram_Reels,Desktop,25-34,Female,641568,512209,1.25,10002,1.56,9117,2.57,25725.41,793,119872.0,4.66,151.16,461191,14.5,3212,1540,253,147
Black_Friday_2024,Retargeting_Set,Instagram_Explore_Ad,2024-06-07,Traffic,Instagram_Explore,Mobile,45-54,Male,566611,384656,1.47,8851,1.56,8220,2.24,19857.98,905,127681.81,6.43,141.08,0,0.0,2513,1259,242,95
Black_Friday_2024,Lookalike_Set,Instagram_Reels_Ad,2024-06-07,Traffic,Instagram_Reels,Desktop,18-24,Female,769026,544013,1.41,16484,2.14,14432,1.89,31217.1,971,156606.93,5.02,161.28,491829,13.2,4986,2052,556,321
Black_Friday_2024,Retargeting_Set,Audience_Network_Ad,2024-06-07,Conversions,Audience_Network,Mobile,25-34,Female,1580038,1100239,1.44,24422,1.55,19941,1.85,45154.33,2179,260636.56,5.77,119.61,0,0.0,7944,4761,944,424
Cyber_Monday_2024,Conversion_Set,Facebook_Feed_Ad,2024-06-07,Traffic,Facebook_Feed,Desktop,18-24,Female,1691704,1300217,1.3,34383,2.03,28793,1.88,64468.99,3388,481392.48,7.47,142.09,0,0.0,6908,3271,655,413
Cyber_Monday_2024,Retargeting_Set,Instagram_Reels_Ad,2024-06-07,Conversions,Instagram_Reels,Desktop,45-54,Male,2046495,1617540,1.27,28921,1.41,24170,2.18,63151.4,1646,215739.85,3.42,131.07,1468719,14.1,10449,4629,739,441
Cyber_Monday_2024,Consideration_Set,Instagram_Feed_Ad,2024-06-07,Conversions,Instagram_Feed,Desktop,25-34,Male,1812722,1441531,1.26,46251,2.55,39217,1.86,85868.12,3806,541798.89,6.31,142.35,0,0.0,10936,4588,1085,431
Summer_Sale_2024,Retargeting_Set,Audience_Network_Ad,2024-06-07,Brand_Awareness,Audience_Network,Mobile,35-44,Male,533706,419281,1.27,10520,1.97,8720,2.11,22167.1,821,132616.92,5.98,161.53,0,0.0,3296,1948,386,146
Summer_Sale_2024,Traffic_Set,Instagram_Explore_Ad,2024-06-07,Brand_Awareness,Instagram_Explore,Mobile,35-44,Female,1431273,1060058,1.35,24411,1.71,22163,1.79,43788.82,2423,345921.27,7.9,142.77,0,0.0,7745,4119,958,419
Summer_Sale_2024,Consideration_Set,Facebook_Feed_Ad,2024-06-07,Conversions,Facebook_Feed,Mobile,45-54,Male,915030,626793,1.46,18502,2.02,14626,2.41,44570.24,1491,231780.74,5.2,155.45,0,0.0,3317,1383,374,123
Back_To_School_2024,Lookalike_Set,Facebook_Feed_Ad,2024-06-07,Brand_Awareness,Facebook_Feed,Mobile,45-54,Male,733049,496139,1.48,18676,2.55,16628,2.07,38675.4,1311,178666.73,4.62,136.28,0,0.0,4269,2272,346,171
Back_To_School_2024,Engagement_Set,Facebook_Marketplace_Ad,2024-06-07,Conversions,Facebook_Marketplace,Desktop,45-54,Female,1441006,1115404,1.29,33391,2.32,27048,1.78,59383.61,2001,344443.9,5.8,172.14,0,0.0,6320,3500,679,293
Back_To_School_2024,Traffic_Set,Instagram_Reels_Ad,2024-06-07,Brand_Awareness,Instagram_Reels,Desktop,35-44,Male,539251,373813,1.44,11529,2.14,10337,2.33,26823.78,939,111208.75,4.15,118.43,416197,21.2,2361,1407,250,123
Spring_Launch_2024,Engagement_Set,Instagram_Feed_Ad,2024-06-07,Conversions,Instagram_Feed,Desktop,35-44,Female,1302323,1037645,1.26,28491,2.19,22416,2.06,58625.23,2864,369535.35,6.3,129.03,0,0.0,6012,2924,579,320
Spring_Launch_2024,Retargeting_Set,Facebook_Marketplace_Ad,2024-06-07,Traffic,Facebook_Marketplace,Desktop,18-24,Male,1645318,1169992,1.41,25433,1.55,20310,2.54,64612.38,2212,293272.7,4.54,132.58,0,0.0,9786,5600,1182,612
Spring_Launch_2024,Conversion_Set,Audience_Network_Ad,2024-06-07,Brand_Awareness,Audience_Network,Desktop,35-44,Male,1600874,1261898,1.27,31259,1.95,28387,2.4,75055.1,2915,449077.28,5.98,154.06,0,0.0,6455,3285,833,407
Valentine_Day_2024,Traffic_Set,Instagram_Feed_Ad,2024-06-07,Traffic,Instagram_Feed,Mobile,45-54,Female,713268,499089,1.43,11113,1.56,9872,2.48,27556.36,736,106969.84,3.88,145.34,0,0.0,4295,2347,440,226
Valentine_Day_2024,Traffic_Set,Facebook_Feed_Ad,2024-06-07,Brand_Awareness,Facebook_Feed,Desktop,25-34,Male,1811142,1303356,1.39,37636,2.08,33199,2.53,95163.54,3257,521592.43,5.48,160.15,0,0.0,7208,3548,508,305
Valentine_Day_2024,Engagement_Set,Facebook_Marketplace_Ad,2024-06-07,Brand_Awareness,Facebook_Marketplace,Mobile,18-24,Male,1303849,1074073,1.21,19805,1.52,16502,2.46,48800.76,1303,193097.99,3.96,148.19,0,0.0,7430,3887,603,339
New_Year_2024,Engagement_Set,Facebook_Feed_Ad,2024-06-07,Traffic,Facebook_Feed,Mobile,18-24,Female,1386985,1051520,1.32,19504,1.41,17443,1.79,34933.11,1790,228661.53,6.55,127.74,0,0.0,8840,4186,792,348
New_Year_2024,Retargeting_Set,Facebook_Marketplace_Ad,2024-06-07,Brand_Awareness,Facebook_Marketplace,Mobile,25-34,Male,1440958,1162129,1.24,37401,2.6,30953,2.15,80590.83,3390,567483.81,7.04,167.4,0,0.0,7607,3638,720,424
New_Year_2024,Lookalike_Set,Instagram_Feed_Ad,2024-06-07,Brand_Awareness,Instagram_Feed,Desktop,25-34,Female,1060272,814223,1.3,19366,1.83,17429,1.84,35668.91,1631,234695.07,6.58,143.9,0,0.0,5754,2376,603,298
Holiday_Campaign_2024,Retargeting_Set,Instagram_Explore_Ad,2024-06-08,Traffic,Instagram_Explore,Mobile,25-34,Male,1988173,1521992,1.31,43973,2.21,39656,2.0,87833.53,4203,609009.78,6.93,144.9,0,0.0,7418,3054,668,434
Holiday_Campaign_2024,Engagement_Set,Instagram_Feed_Ad,2024-06-08,Conversions,Instagram_Feed,Desktop,35-44,Male,1492897,1184303,1.26,30167,2.02,25335,1.89,57008.34,2164,305498.64,5.36,141.17,0,0.0,5621,2496,595,320
Holiday_Campaign_2024,Conversion_Set,Facebook_Feed_Ad,2024-06-08,Traffic,Facebook_Feed,Mobile,45-54,Female,2482435,2023102,1.23,53895,2.17,45089,2.32,125027.57,5050,620460.67,4.96,122.86,0,0.0,11741,6668,1092,612
Black_Friday_2024,Retargeting_Set,Instagram_Explore_Ad,2024-06-08,Conversions,Instagram_Explore,Desktop,18-24,Male,1567158,1101197,1.42,28752,1.83,23630,1.78,51266.34,1643,269843.74,5.26,164.24,0,0.0,6768,3408,595,427
Black_Friday_2024,Lookalike_Set,Instagram_Feed_Ad,2024-06-08,Brand_Awareness,Instagram_Feed,Desktop,25-34,Male,1567879,1159365,1.35,38370,2.45,34844,1.92,73815.03,3626,516976.37,7.0,142.57,0,0.0,7759,3310,580,441
Black_Friday_2024,Engagement_Set,Facebook_Marketplace_Ad,2024-06-08,Conversions,Facebook_Marketplace,Desktop,45-54,Male,791448,586089,1.35,18008,2.28,16119,1.9,34212.3,1535,190110.57,5.56,123.85,0,0.0,4554,2419,580,168
Cyber_Monday_2024,Awareness_Set,Facebook_Feed_Ad,2024-06-08,Brand_Awareness,Facebook_Feed,Mobile,25-34,Male,965552,692617,1.39,16550,1.71,13355,2.56,42326.69,1125,148244.72,3.5,131.77,0,0.0,5579,2733,650,206
Cyber_Monday_2024,Conversion_Set,Instagram_Feed_Ad,2024-06-08,Conversions,Instagram_Feed,Desktop,25-34,Female,1859499,1264537,1.47,27431,1.48,25211,1.88,51639.84,2237,312830.01,6.06,139.84,0,0.0,8445,4897,602,463
Cyber_Monday_2024,Traffic_Set,Instagram_Reels_Ad,2024-06-08,Traffic,Instagram_Reels,Desktop,45-54,Female,726705,551587,1.32,18343,2.52,14195,2.13,39043.77,1256,198934.85,5.1,158.39,563296,15.4,3969,1744,412,194
Summer_Sale_2024,Retargeting_Set,Instagram_Feed_Ad,2024-06-08,Brand_Awareness,Instagram_Feed,Mobile,35-44,Male,2486815,1905594,1.31,45245,1.82,35490,1.89,85653.18,3023,394670.99,4.61,130.56,0,0.0,15049,7708,1526,578
Summer_Sale_2024,Lookalike_Set,Instagram_Stories_Ad,2024-06-08,Conversions,Instagram_Stories,Desktop,18-24,Female,1311625,1027556,1.28,19427,1.48,17199,2.24,43483.72,1164,165964.79,3.82,142.58,847337,14.4,8311,4737,915,406
Summer_Sale_2024,Awareness_Set,Instagram_Reels_Ad,2024-06-08,Traffic,Instagram_Reels,Desktop,18-24,Male,1748035,1350612,1.29,35913,2.05,27853,2.21,79403.73,3401,485104.74,6.11,142.64,932591,21.1,7174,3240,573,322
Back_To_School_2024,Traffic_Set,Facebook_Marketplace_Ad,2024-06-08,Conversions,Facebook_Marketplace,Desktop,25-34,Male,1943427,1463221,1.33,31986,1.65,29242,2.53,81053.55,3127,406041.51,5.01,129.85,0,0.0,9432,5630,1097,337
Back_To_School_2024,Awareness_Set,Facebook_Feed_Ad,2024-06-08,Conversions,Facebook_Feed,Mobile,25-34,Male,878845,654378,1.34,21892,2.49,18752,2.2,48120.26,1336,205868.58,4.28,154.09,0,0.0,5243,2496,611,335
Back_To_School_2024,Traffic_Set,Instagram_Explore_Ad,2024-06-08,Traffic,Instagram_Explore,Mobile,35-44,Male,635288,478689,1.33,11083,1.74,9972,2.27,25139.37,958,155463.3,6.18,162.28,0,0.0,2978,1736,303,118
Spring_Launch_2024,Engagement_Set,Instagram_Feed_Ad,2024-06-08,Conversions,Instagram_Feed,Mobile,25-34,Male,1398363,1110285,1.26,24892,1.78,22669,2.56,63658.95,1724,298328.28,4.69,173.04,0,0.0,5484,2415,444,339
Spring_Launch_2024,Lookalike_Set,Instagram_Stories_Ad,2024-06-08,Conversions,Instagram_Stories,Desktop,18-24,Male,1154323,805504,1.43,22259,1.93,19356,1.83,40810.73,2189,355951.11,8.72,162.61,751872,23.0,5486,3274,603,296
Spring_Launch_2024,Consideration_Set,Facebook_Feed_Ad,2024-06-08,Brand_Awareness,Facebook_Feed,Desktop,18-24,Male,1198367,967428,1.24,22924,1.91,18169,1.77,40600.57,1899,278372.85,6.86,146.59,0,0.0,6780,3919,506,386
Valentine_Day_2024,Lookalike_Set,Audience_Network_Ad,2024-06-08,Conversions,Audience_Network,Mobile,45-54,Male,1454257,1168824,1.24,34653,2.38,29695,2.39,82647.88,2463,353016.22,4.27,143.33,0,0.0,8674,4266,793,432
Valentine_Day_2024,Engagement_Set,Instagram_Feed_Ad,2024-06-08,Brand_Awareness,Instagram_Feed,Desktop,45-54,Male,751157,544800,1.38,12082,1.61,10705,2.49,30046.25,734,95355.92,3.17,129.91,0,0.0,2948,1384,286,169
Valentine_Day_2024,Traffic_Set,Facebook_Marketplace_Ad,2024-06-08,Traffic,Facebook_Marketplace,Desktop,45-54,Male,1666755,1280299,1.3,30382,1.82,27588,2.17,66072.73,3129,478049.38,7.24,152.78,0,0.0,6464,3459,578,359
New_Year_2024,Conversion_Set,Instagram_Reels_Ad,2024-06-08,Traffic,Instagram_Reels,Mobile,18-24,Male,798716,560085,1.43,19383,2.43,15576,2.5,48391.52,1345,206171.22,4.26,153.29,559483,18.1,3527,1560,253,155
New_Year_2024,Engagement_Set,Facebook_Feed_Ad,2024-06-08,Traffic,Facebook_Feed,Desktop,45-54,Female,1584900,1292875,1.23,38757,2.45,34696,2.45,95103.23,3407,446646.24,4.7,131.1,0,0.0,9860,5266,1021,377
New_Year_2024,Lookalike_Set,Instagram_Explore_Ad,2024-06-08,Traffic,Instagram_Explore,Desktop,18-24,Male,1813532,1349365,1.34,44204,2.44,37923,2.09,92596.44,4547,556651.9,6.01,122.42,0,0.0,8646,3531,989,540
Holiday_Campaign_2024,Retargeting_Set,Audience_Network_Ad,2024-06-09,Brand_Awareness,Audience_Network,Desktop,25-34,Female,1050993,844736,1.24,18399,1.75,16923,2.42,44589.73,1741,203774.27,4.57,117.04,0,0.0,6714,3661,592,402
Holiday_Campaign_2024,Retargeting_Set,Facebook_Marketplace_Ad,2024-06-09,Brand_Awareness,Facebook_Marketplace,Desktop,18-24,Female,1212122,976864,1.24,18607,1.54,16460,2.24,41601.8,1128,146673.66,3.53,130.03,0,0.0,4287,2116,377,226
Holiday_Campaign_2024,Engagement_Set,Instagram_Stories_Ad,2024-06-09,Brand_Awareness,Instagram_Stories,Desktop,35-44,Male,1704308,1227081,1.39,39059,2.29,30199,2.55,99778.07,3785,585663.16,5.87,154.73,1149108,22.2,6912,2873,583,406
Black_Friday_2024,Awareness_Set,Facebook_Feed_Ad,2024-06-09,Traffic,Facebook_Feed,Desktop,18-24,Female,557087,424734,1.31,14453,2.59,13158,2.22,32069.36,853,140079.37,4.37,164.22,0,0.0,2950,1247,223,183
Black_Friday_2024,Awareness_Set,Audience_Network_Ad,2024-06-09,Traffic,Audience_Network,Desktop,18-24,Female,1367590,1093241,1.25,33571,2.45,28944,2.22,74371.61,2573,345767.21,4.65,134.38,0,0.0,6569,3644,697,405
Black_Friday_2024,Traffic_Set,Instagram_Explore_Ad,2024-06-09,Brand_Awareness,Instagram_Explore,Desktop,18-24,Female,1699389,1301839,1.31,36665,2.16,31736,2.38,87201.02,2471,360066.95,4.13,145.72,0,0.0,6479,3089,643,353
Cyber_Monday_2024,Lookalike_Set,Instagram_Feed_Ad,2024-06-09,Conversions,Instagram_Feed,Mobile,25-34,Female,1232558,943027,1.31,28254,2.29,24045,2.32,65493.1,1678,219406.41,3.35,130.75,0,0.0,5651,2794,411,221
Cyber_Monday_2024,Conversion_Set,Facebook_Feed_Ad,2024-06-09,Conversions,Facebook_Feed,Desktop,18-24,Female,1475792,1211226,1.22,26529,1.8,22468,1.93,51269.04,2263,299348.79,5.84,132.28,0,0.0,6081,3060,427,214
Cyber_Monday_2024,Traffic_Set,Facebook_Marketplace_Ad,2024-06-09,Conversions,Facebook_Marketplace,Desktop,18-24,Female,466204,317255,1.47,7131,1.53,5866,2.47,17587.01,595,86712.16,4.93,145.73,0,0.0,2042,1197,191,76
Summer_Sale_2024,Conversion_Set,Instagram_Feed_Ad,2024-06-09,Traffic,Instagram_Feed,Desktop,18-24,Male,856641,592860,1.44,15541,1.81,13229,2.53,39308.1,1238,194032.99,4.94,156.73,0,0.0,5549,2365,479,259
Summer_Sale_2024,Engagement_Set,Instagram_Explore_Ad,2024-06-09,Conversions,Instagram_Explore,Desktop,18-24,Male,1742124,1283341,1.36,43363,2.49,38436,2.29,99516.2,3072,503131.68,5.06,163.78,0,0.0,11088,6256,777,599
Summer_Sale_2024,Awareness_Set,Audience_Network_Ad,2024-06-09,Brand_Awareness,Audience_Network,Mobile,45-54,Female,1060484,756804,1.4,15604,1.47,13538,2.36,36890.96,959,132593.89,3.59,138.26,0,0.0,5163,2446,398,245
Back_To_School_2024,Engagement_Set,Instagram_Stories_Ad,2024-06-09,Conversions,Instagram_Stories,Desktop,18-24,Male,950799,651916,1.46,14226,1.5,11740,2.59,36827.11,1253,194669.66,5.29,155.36,583884,19.0,3356,1769,418,179
Back_To_School_2024,Traffic_Set,Instagram_Feed_Ad,2024-06-09,Traffic,Instagram_Feed,Mobile,18-24,Female,1749745,1371093,1.28,27027,1.54,24822,1.82,49147.8,2206,274082.16,5.58,124.24,0,0.0,6185,2996,542,306
Back_To_School_2024,Retargeting_Set,Instagram_Explore_Ad,2024-06-09,Conversions,Instagram_Explore,Desktop,45-54,Female,1122567,765097,1.47,17372,1.55,14939,2.06,35820.84,1580,243056.01,6.79,153.83,0,0.0,6776,3648,649,373
Spring_Launch_2024,Conversion_Set,Audience_Network_Ad,2024-06-09,Traffic,Audience_Network,Desktop,18-24,Female,1663251,1199115,1.39,39032,2.35,32821,2.46,96119.22,3726,617542.08,6.42,165.74,0,0.0,10395,5054,926,545
