Campaign_Name,Placement_Name,Creative_Name,Site_Name,Date,Ad_Type,Environment,Device,Impressions,Clicks,CTR,Total_Conversions,Post_Click_Conversions,Post_View_Conversions,Click_Through_Conversions,View_Through_Conversions,Media_Cost,Revenue,ROAS,CPM,CPC,CPA,Viewable_Impressions,Measurable_Impressions,Viewability_Rate,Active_View_Viewable_Impressions,Active_View_Measurable_Impressions,Active_View_Eligible_Impressions,Active_View_Avg_Time_Seconds
Cyber_Monday_2024,Display_Placement,Display_Creative,PremiumNews.com,2024-06-05,Display,Mobile,Mobile,1815198,38332,2.11,2614,2221,393,2221,393,86907.21,394442.61,4.54,47.88,2.27,33.25,1633678,1815198,90.0,1633678,1815198,1815198,16.0
Summer_Sale_2024,Video_Placement,Video_Creative,Lifestyle.com,2024-06-05,Video,Mobile,Mobile,1919729,37119,1.93,2019,1716,303,1716,303,84538.32,367361.72,4.35,44.04,2.28,41.87,1727756,1919729,90.0,1727756,1919729,1919729,16.0
Summer_Sale_2024,Video_Placement,Video_Creative,Shopping.com,2024-06-05,Video,Mobile,Mobile,1819449,30006,1.65,2810,2388,422,2388,422,56929.34,509447.67,8.95,31.29,1.9,20.26,1637504,1819449,90.0,1637504,1819449,1819449,9.2
Summer_Sale_2024,Native_Placement,Native_Creative,Deals.com,2024-06-05,Native,Mobile,Mobile,2059352,35167,1.71,2947,2504,443,2504,443,74806.12,569448.5,7.61,36.33,2.13,25.38,1853416,2059352,90.0,1853416,2059352,2059352,9.0
Back_To_School_2024,Display_Placement,Display_Creative,TechReview.com,2024-06-05,Display,Mobile,Mobile,1474070,24053,1.63,2214,1881,333,1881,333,52408.53,380328.56,7.26,35.55,2.18,23.67,1326663,1474070,90.0,1326663,1474070,1474070,9.7
Back_To_School_2024,Display_Placement,Display_Creative,TechReview.com,2024-06-05,Display,Desktop,Desktop,2106714,43530,2.07,2903,2467,436,2467,436,101365.64,428555.6,4.23,48.12,2.33,34.92,1896042,2106714,90.0,1896042,2106714,2106714,13.6
Back_To_School_2024,Video_Placement,Video_Creative,PremiumNews.com,2024-06-05,Video,Desktop,Desktop,2418288,66204,2.74,5697,4842,855,4842,855,126930.46,997692.14,7.86,52.49,1.92,22.28,2176459,2418288,90.0,2176459,2418288,2418288,9.8
Spring_Launch_2024,Display_Placement,Display_Creative,Shopping.com,2024-06-05,Display,Mobile,Mobile,1308159,31173,2.38,2830,2405,425,2405,425,54131.55,424234.52,7.84,41.38,1.74,19.13,1177343,1308159,90.0,1177343,1308159,1308159,13.0
Spring_Launch_2024,Display_Placement,Display_Creative,Deals.com,2024-06-05,Display,Desktop,Desktop,1120585,26306,2.35,1635,1389,246,1389,246,46767.99,281750.27,6.02,41.74,1.78,28.6,1008526,1120585,90.0,1008526,1120585,1120585,15.2
Spring_Launch_2024,Display_Placement,Display_Creative,TechReview.com,2024-06-05,Display,Desktop,Desktop,2837720,74368,2.62,4795,4075,720,4075,720,180284.55,785080.54,4.35,63.53,2.42,37.6,2553948,2837720,90.0,2553948,2837720,2837720,15.1
Valentine_Day_2024,Video_Placement,Video_Creative,TechReview.com,2024-06-05,Video,Desktop,Desktop,2339615,44302,1.89,2844,2417,427,2417,427,95552.37,422417.97,4.42,40.84,2.16,33.6,2105653,2339615,90.0,2105653,2339615,2339615,15.7
Valentine_Day_2024,Display_Placement,Display_Creative,Lifestyle.com,2024-06-05,Display,Desktop,Desktop,2544518,50458,1.98,3178,2701,477,2701,477,84896.93,571468.16,6.73,33.36,1.68,26.71,2290066,2544518,90.0,2290066,2544518,2544518,13.2
Valentine_Day_2024,Display_Placement,Display_Creative,Lifestyle.com,2024-06-05,Display,Desktop,Desktop,2760678,44008,1.59,4149,3526,623,3526,623,86165.24,792735.17,9.2,31.21,1.96,20.77,2484610,2760678,90.0,2484610,2760678,2760678,9.6
New_Year_2024,Video_Placement,Video_Creative,Shopping.com,2024-06-05,Video,Desktop,Desktop,2169523,50002,2.3,3431,2916,515,2916,515,87327.47,601596.9,6.89,40.25,1.75,25.45,1952570,2169523,90.0,1952570,2169523,2169523,8.9
New_Year_2024,Native_Placement,Native_Creative,Shopping.com,2024-06-05,Native,Desktop,Desktop,2296725,53687,2.34,4588,3899,689,3899,689,134900.46,723824.81,5.37,58.74,2.51,29.4,2067052,2296725,90.0,2067052,2296725,2296725,11.2
New_Year_2024,Native_Placement,Native_Creative,Shopping.com,2024-06-05,Native,Mobile,Mobile,2256233,56534,2.51,5338,4537,801,4537,801,141246.35,1028826.79,7.28,62.6,2.5,26.46,2030609,2256233,90.0,2030609,2256233,2256233,15.3
Holiday_Campaign_2024,Native_Placement,Native_Creative,TechReview.com,2024-06-06,Native,Mobile,Mobile,1758757,35812,2.04,3408,2896,512,2896,512,83057.22,521735.67,6.28,47.22,2.32,24.37,1582881,1758757,90.0,1582881,1758757,1758757,9.1
Holiday_Campaign_2024,Native_Placement,Native_Creative,Shopping.com,2024-06-06,Native,Mobile,Mobile,1124672,28881,2.57,2337,1986,351,1986,351,53962.97,426123.89,7.9,47.98,1.87,23.09,1012204,1124672,90.0,1012204,1124672,1124672,9.8
Holiday_Campaign_2024,Display_Placement,Display_Creative,Lifestyle.com,2024-06-06,Display,Mobile,Mobile,1446826,37448,2.59,3604,3063,541,3063,541,67639.88,687417.09,10.16,46.75,1.81,18.77,1302143,1446826,90.0,1302143,1446826,1446826,11.3
Black_Friday_2024,Display_Placement,Display_Creative,Shopping.com,2024-06-06,Display,Mobile,Mobile,1923999,41526,2.16,3351,2848,503,2848,503,104462.86,586753.06,5.62,54.29,2.52,31.17,1731599,1923999,90.0,1731599,1923999,1923999,15.7
Black_Friday_2024,Native_Placement,Native_Creative,PremiumNews.com,2024-06-06,Native,Desktop,Desktop,1655567,34202,2.07,2572,2186,386,2186,386,66736.23,499791.61,7.49,40.31,1.95,25.95,1490010,1655567,90.0,1490010,1655567,1655567,14.2
Black_Friday_2024,Display_Placement,Display_Creative,PremiumNews.com,2024-06-06,Display,Mobile,Mobile,2884469,73026,2.53,5369,4563,806,4563,806,123740.31,924557.18,7.47,42.9,1.69,23.05,2596022,2884469,90.0,2596022,2884469,2884469,13.4
Cyber_Monday_2024,Native_Placement,Native_Creative,Shopping.com,2024-06-06,Native,Desktop,Desktop,2270523,36188,1.59,2733,2323,410,2323,410,63779.54,415686.0,6.52,28.09,1.76,23.34,2043470,2270523,90.0,2043470,2270523,2270523,13.3
Cyber_Monday_2024,Native_Placement,Native_Creative,Lifestyle.com,2024-06-06,Native,Desktop,Desktop,1293435,32709,2.53,2474,2102,372,2102,372,60946.64,419796.67,6.89,47.12,1.86,24.63,1164091,1293435,90.0,1164091,1293435,1293435,8.8
Cyber_Monday_2024,Video_Placement,Video_Creative,Lifestyle.com,2024-06-06,Video,Mobile,Mobile,1905183,29658,1.56,1566,1331,235,1331,235,65059.67,304038.22,4.67,34.15,2.19,41.55,1714664,1905183,90.0,1714664,1905183,1905183,15.2
Summer_Sale_2024,Display_Placement,Display_Creative,TechReview.com,2024-06-06,Display,Mobile,Mobile,1991239,35834,1.8,2890,2456,434,2456,434,84962.98,470971.78,5.54,42.67,2.37,29.4,1792115,1991239,90.0,1792115,1991239,1991239,12.0
Summer_Sale_2024,Video_Placement,Video_Creative,Lifestyle.com,2024-06-06,Video,Desktop,Desktop,1249359,21760,1.74,1698,1443,255,1443,255,38433.19,262857.79,6.84,30.76,1.77,22.63,1124423,1249359,90.0,1124423,1249359,1249359,10.5
Summer_Sale_2024,Native_Placement,Native_Creative,Lifestyle.com,2024-06-06,Native,Mobile,Mobile,1193606,19100,1.6,1432,1217,215,1217,215,46987.65,208710.63,4.44,39.37,2.46,32.81,1074245,1193606,90.0,1074245,1193606,1193606,13.5
Back_To_School_2024,Display_Placement,Display_Creative,Shopping.com,2024-06-06,Display,Mobile,Mobile,2664417,52021,1.95,3038,2582,456,2582,456,89289.13,538756.05,6.03,33.51,1.72,29.39,2397975,2664417,90.0,2397975,2664417,2664417,12.9
Back_To_School_2024,Native_Placement,Native_Creative,Shopping.com,2024-06-06,Native,Mobile,Mobile,1187896,31333,2.64,2682,2279,403,2279,403,59914.97,490595.5,8.19,50.44,1.91,22.34,1069106,1187896,90.0,1069106,1187896,1187896,10.6
Back_To_School_2024,Video_Placement,Video_Creative,Shopping.com,2024-06-06,Video,Desktop,Desktop,1190096,20189,1.7,1688,1434,254,1434,254,37966.84,293198.74,7.72,31.9,1.88,22.49,1071086,1190096,90.0,1071086,1190096,1190096,10.0
Spring_Launch_2024,Display_Placement,Display_Creative,Deals.com,2024-06-06,Display,Mobile,Mobile,2351434,38101,1.62,2283,1940,343,1940,343,69902.94,334707.26,4.79,29.73,1.83,30.62,2116290,2351434,90.0,2116290,2351434,2351434,14.3
Spring_Launch_2024,Display_Placement,Display_Creative,PremiumNews.com,2024-06-06,Display,Desktop,Desktop,1816161,46629,2.57,4253,3615,638,3615,638,78572.03,640124.85,8.15,43.26,1.69,18.47,1634544,1816161,90.0,1634544,1816161,1816161,12.9
Spring_Launch_2024,Native_Placement,Native_Creative,PremiumNews.com,2024-06-06,Native,Desktop,Desktop,2423538,58459,2.41,4053,3445,608,3445,608,105387.86,617250.1,5.86,43.49,1.8,26.0,2181184,2423538,90.0,2181184,2423538,2423538,11.5
Valentine_Day_2024,Display_Placement,Display_Creative,Deals.com,2024-06-06,Display,Desktop,Desktop,1695332,26820,1.58,2436,2070,366,2070,366,66269.62,462425.0,6.98,39.09,2.47,27.2,1525798,1695332,90.0,1525798,1695332,1695332,15.6
Valentine_Day_2024,Native_Placement,Native_Creative,PremiumNews.com,2024-06-06,Native,Desktop,Desktop,1344467,38057,2.83,2625,2231,394,2231,394,91724.83,404321.54,4.41,68.22,2.41,34.94,1210020,1344467,90.0,1210020,1344467,1344467,12.1
Valentine_Day_2024,Native_Placement,Native_Creative,Deals.com,2024-06-06,Native,Mobile,Mobile,1497470,23853,1.59,2264,1924,340,1924,340,56314.78,388323.83,6.9,37.61,2.36,24.87,1347723,1497470,90.0,1347723,1497470,1497470,12.7
New_Year_2024,Display_Placement,Display_Creative,TechReview.com,2024-06-06,Display,Desktop,Desktop,1999137,39802,1.99,3454,2935,519,2935,519,83082.97,611474.7,7.36,41.56,2.09,24.05,1799223,1999137,90.0,1799223,1999137,1999137,16.0
New_Year_2024,Video_Placement,Video_Creative,PremiumNews.com,2024-06-06,Video,Mobile,Mobile,1387373,29027,2.09,2707,2300,407,2300,407,70772.69,528171.85,7.46,51.01,2.44,26.14,1248635,1387373,90.0,1248635,1387373,1387373,12.9
New_Year_2024,Video_Placement,Video_Creative,Shopping.com,2024-06-06,Video,Mobile,Mobile,1256288,23333,1.86,1260,1071,189,1071,189,53443.12,197073.18,3.69,42.54,2.29,42.42,1130659,1256288,90.0,1130659,1256288,1256288,13.3
Holiday_Campaign_2024,Native_Placement,Native_Creative,TechReview.com,2024-06-07,Native,Desktop,Desktop,2071644,57887,2.79,3050,2592,458,2592,458,112667.96,570979.15,5.07,54.39,1.95,36.94,1864479,2071644,90.0,1864479,2071644,2071644,12.8
Holiday_Campaign_2024,Display_Placement,Display_Creative,Shopping.com,2024-06-07,Display,Mobile,Mobile,2902274,77385,2.67,5604,4763,841,4763,841,153341.91,939942.65,6.13,52.84,1.98,27.36,2612046,2902274,90.0,2612046,2902274,2902274,13.6
Holiday_Campaign_2024,Video_Placement,Video_Creative,TechReview.com,2024-06-07,Video,Mobile,Mobile,2525537,64729,2.56,6031,5126,905,5126,905,124094.65,1168291.98,9.41,49.14,1.92,20.58,2272983,2525537,90.0,2272983,2525537,2525537,13.4
Black_Friday_2024,Video_Placement,Video_Creative,Deals.com,2024-06-07,Video,Desktop,Desktop,2468709,41404,1.68,2642,2245,397,2245,397,80723.56,422571.86,5.23,32.7,1.95,30.55,2221838,2468709,90.0,2221838,2468709,2468709,10.0
Black_Friday_2024,Display_Placement,Display_Creative,Deals.com,2024-06-07,Display,Desktop,Desktop,2531576,52974,2.09,5077,4315,762,4315,762,114959.77,769460.61,6.69,45.41,2.17,22.64,2278418,2531576,90.0,2278418,2531576,2531576,12.8
Black_Friday_2024,Display_Placement,Display_Creative,Lifestyle.com,2024-06-07,Display,Mobile,Mobile,2450959,56029,2.29,2946,2504,442,2504,442,138043.53,460988.94,3.34,56.32,2.46,46.86,2205863,2450959,90.0,2205863,2450959,2450959,13.9
Cyber_Monday_2024,Display_Placement,Display_Creative,Lifestyle.com,2024-06-07,Display,Mobile,Mobile,1599905,31511,1.97,2055,1746,309,1746,309,77522.05,392521.89,5.06,48.45,2.46,37.72,1439914,1599905,90.0,1439914,1599905,1599905,12.6
Cyber_Monday_2024,Video_Placement,Video_Creative,Lifestyle.com,2024-06-07,Video,Desktop,Desktop,2173544,36408,1.68,2167,1841,326,1841,326,77137.32,347151.94,4.5,35.49,2.12,35.6,1956189,2173544,90.0,1956189,2173544,2173544,9.1
Cyber_Monday_2024,Video_Placement,Video_Creative,TechReview.com,2024-06-07,Video,Mobile,Mobile,2878161,72672,2.52,6731,5721,1010,5721,1010,157817.32,1220921.94,7.74,54.83,2.17,23.45,2590344,2878161,90.0,2590344,2878161,2878161,11.5
Summer_Sale_2024,Native_Placement,Native_Creative,PremiumNews.com,2024-06-07,Native,Mobile,Mobile,2229863,55815,2.5,4757,4043,714,4043,714,113672.94,819284.0,7.21,50.98,2.04,23.9,2006876,2229863,90.0,2006876,2229863,2229863,15.7
Summer_Sale_2024,Video_Placement,Video_Creative,Lifestyle.com,2024-06-07,Video,Desktop,Desktop,1554253,37118,2.39,3259,2770,489,2770,489,65950.79,557833.58,8.46,42.43,1.78,20.24,1398827,1554253,90.0,1398827,1554253,1554253,15.9
Summer_Sale_2024,Display_Placement,Display_Creative,Lifestyle.com,2024-06-07,Display,Mobile,Mobile,2625958,50662,1.93,4030,3425,605,3425,605,94522.14,696598.41,7.37,36.0,1.87,23.45,2363362,2625958,90.0,2363362,2625958,2625958,9.9
Back_To_School_2024,Native_Placement,Native_Creative,Shopping.com,2024-06-07,Native,Mobile,Mobile,1623620,37913,2.34,2704,2298,406,2298,406,75883.13,424577.68,5.6,46.74,2.0,28.06,1461258,1623620,90.0,1461258,1623620,1623620,11.2
Back_To_School_2024,Display_Placement,Display_Creative,PremiumNews.com,2024-06-07,Display,Desktop,Desktop,2443545,45618,1.87,4001,3400,601,3400,601,103807.85,633096.63,6.1,42.48,2.28,25.95,2199190,2443545,90.0,2199190,2443545,2443545,9.5
Back_To_School_2024,Display_Placement,Display_Creative,Deals.com,2024-06-07,Display,Desktop,Desktop,1481598,34486,2.33,2138,1817,321,1817,321,58300.97,348094.94,5.97,39.35,1.69,27.27,1333438,1481598,90.0,1333438,1481598,1481598,16.0
Spring_Launch_2024,Native_Placement,Native_Creative,TechReview.com,2024-06-07,Native,Mobile,Mobile,2234597,59713,2.67,3523,2994,529,2994,529,103993.89,511145.09,4.92,46.54,1.74,29.52,2011137,2234597,90.0,2011137,2234597,2234597,15.9
Spring_Launch_2024,Native_Placement,Native_Creative,TechReview.com,2024-06-07,Native,Desktop,Desktop,1860752,39941,2.15,2805,2384,421,2384,421,91608.03,449664.53,4.91,49.23,2.29,32.66,1674676,1860752,90.0,1674676,1860752,1860752,12.8
Spring_Launch_2024,Native_Placement,Native_Creative,PremiumNews.com,2024-06-07,Native,Mobile,Mobile,1742803,37054,2.13,2864,2434,430,2434,430,77892.09,531164.58,6.82,44.69,2.1,27.2,1568522,1742803,90.0,1568522,1742803,1742803,10.8
Valentine_Day_2024,Native_Placement,Native_Creative,Deals.com,2024-06-07,Native,Desktop,Desktop,1711303,43388,2.54,3089,2625,464,2625,464,106193.43,547840.71,5.16,62.05,2.45,34.38,1540172,1711303,90.0,1540172,1711303,1711303,13.0
Valentine_Day_2024,Video_Placement,Video_Creative,Shopping.com,2024-06-07,Video,Mobile,Mobile,2150433,53849,2.5,4489,3815,674,3815,674,119418.8,709995.44,5.95,55.53,2.22,26.6,1935389,2150433,90.0,1935389,2150433,2150433,15.9
Valentine_Day_2024,Display_Placement,Display_Creative,Shopping.com,2024-06-07,Display,Mobile,Mobile,1623104,28257,1.74,2738,2327,411,2327,411,65184.57,453561.01,6.96,40.16,2.31,23.81,1460793,1623104,90.0,1460793,1623104,1623104,15.8
New_Year_2024,Native_Placement,Native_Creative,Deals.com,2024-06-07,Native,Mobile,Mobile,1734736,28722,1.66,2389,2030,359,2030,359,52546.8,456953.86,8.7,30.29,1.83,22.0,1561262,1734736,90.0,1561262,1734736,1734736,15.1
New_Year_2024,Native_Placement,Native_Creative,Shopping.com,2024-06-07,Native,Mobile,Mobile,1964114,53291,2.71,2900,2465,435,2465,435,114088.35,557419.73,4.89,58.09,2.14,39.34,1767702,1964114,90.0,1767702,1964114,1964114,15.2
New_Year_2024,Video_Placement,Video_Creative,Shopping.com,2024-06-07,Video,Desktop,Desktop,1988624,35425,1.78,2195,1865,330,1865,330,74824.21,383983.25,5.13,37.63,2.11,34.09,1789761,1988624,90.0,1789761,1988624,1988624,9.0
Holiday_Campaign_2024,Video_Placement,Video_Creative,Deals.com,2024-06-08,Video,Mobile,Mobile,2210966,58283,2.64,4225,3591,634,3591,634,106197.88,816261.02,7.69,48.03,1.82,25.14,1989869,2210966,90.0,1989869,2210966,2210966,10.7
Holiday_Campaign_2024,Video_Placement,Video_Creative,Deals.com,2024-06-08,Video,Desktop,Desktop,3516828,63155,1.8,4518,3840,678,3840,678,132117.41,768206.38,5.81,37.57,2.09,29.24,3165145,3516828,90.0,3165145,3516828,3516828,12.6
Holiday_Campaign_2024,Native_Placement,Native_Creative,Deals.com,2024-06-08,Native,Desktop,Desktop,2310385,51313,2.22,3806,3235,571,3235,571,95202.26,741780.91,7.79,41.21,1.86,25.01,2079346,2310385,90.0,2079346,2310385,2310385,15.2
Black_Friday_2024,Display_Placement,Display_Creative,PremiumNews.com,2024-06-08,Display,Desktop,Desktop,1603363,39201,2.44,2340,1989,351,1989,351,84564.29,436160.61,5.16,52.74,2.16,36.14,1443026,1603363,90.0,1443026,1603363,1603363,9.0
Black_Friday_2024,Video_Placement,Video_Creative,Deals.com,2024-06-08,Video,Mobile,Mobile,2526967,52128,2.06,3234,2748,486,2748,486,104137.67,629525.18,6.05,41.21,2.0,32.2,2274270,2526967,90.0,2274270,2526967,2526967,14.2
Black_Friday_2024,Native_Placement,Native_Creative,TechReview.com,2024-06-08,Native,Desktop,Desktop,2392552,55963,2.34,3559,3025,534,3025,534,122732.95,676937.82,5.52,51.3,2.19,34.49,2153296,2392552,90.0,2153296,2392552,2392552,12.9
Cyber_Monday_2024,Video_Placement,Video_Creative,Deals.com,2024-06-08,Video,Desktop,Desktop,2668411,57061,2.14,4341,3689,652,3689,652,129178.29,807133.66,6.25,48.41,2.26,29.76,2401569,2668411,90.0,2401569,2668411,2668411,13.7
Cyber_Monday_2024,Video_Placement,Video_Creative,PremiumNews.com,2024-06-08,Video,Desktop,Desktop,2533289,66427,2.62,5810,4938,872,4938,872,158752.91,922870.61,5.81,62.67,2.39,27.32,2279960,2533289,90.0,2279960,2533289,2533289,12.0
Cyber_Monday_2024,Video_Placement,Video_Creative,Shopping.com,2024-06-08,Video,Mobile,Mobile,3033759,65236,2.15,5912,5025,887,5025,887,111079.79,917352.9,8.26,36.61,1.7,18.79,2730383,3033759,90.0,2730383,3033759,3033759,15.4
Summer_Sale_2024,Video_Placement,Video_Creative,Shopping.com,2024-06-08,Video,Desktop,Desktop,1953790,35942,1.84,2455,2086,369,2086,369,83048.38,424884.92,5.12,42.51,2.31,33.83,1758411,1953790,90.0,1758411,1953790,1953790,15.9
Summer_Sale_2024,Display_Placement,Display_Creative,TechReview.com,2024-06-08,Display,Mobile,Mobile,1707671,45956,2.69,2997,2547,450,2547,450,86683.06,509241.65,5.87,50.76,1.89,28.92,1536903,1707671,90.0,1536903,1707671,1707671,9.3
Summer_Sale_2024,Native_Placement,Native_Creative,PremiumNews.com,2024-06-08,Native,Mobile,Mobile,1951980,39224,2.01,2341,1989,352,1989,352,94257.93,384346.25,4.08,48.29,2.4,40.26,1756782,1951980,90.0,1756782,1951980,1951980,16.1
Back_To_School_2024,Display_Placement,Display_Creative,TechReview.com,2024-06-08,Display,Desktop,Desktop,3127807,56211,1.8,4228,3593,635,3593,635,122850.01,787536.82,6.41,39.28,2.19,29.06,2815026,3127807,90.0,2815026,3127807,3127807,15.4
Back_To_School_2024,Native_Placement,Native_Creative,Deals.com,2024-06-08,Native,Desktop,Desktop,1547402,24547,1.59,1820,1547,273,1547,273,59483.15,329271.8,5.54,38.44,2.42,32.68,1392661,1547402,90.0,1392661,1547402,1547402,15.3
Back_To_School_2024,Native_Placement,Native_Creative,Lifestyle.com,2024-06-08,Native,Mobile,Mobile,2846191,45485,1.6,4369,3713,656,3713,656,111489.9,659524.83,5.92,39.17,2.45,25.52,2561571,2846191,90.0,2561571,2846191,2846191,9.6
Spring_Launch_2024,Native_Placement,Native_Creative,PremiumNews.com,2024-06-08,Native,Desktop,Desktop,2687622,68246,2.54,4756,4042,714,4042,714,122471.61,811080.45,6.62,45.57,1.79,25.75,2418859,2687622,90.0,2418859,2687622,2687622,11.3
Spring_Launch_2024,Native_Placement,Native_Creative,Lifestyle.com,2024-06-08,Native,Desktop,Desktop,2076083,49647,2.39,4585,3897,688,3897,688,106702.18,823318.03,7.72,51.4,2.15,23.27,1868474,2076083,90.0,1868474,2076083,2076083,13.7
Spring_Launch_2024,Native_Placement,Native_Creative,Shopping.com,2024-06-08,Native,Desktop,Desktop,1625323,31697,1.95,2202,1871,331,1871,331,61656.73,421225.87,6.83,37.94,1.95,28.0,1462790,1625323,90.0,1462790,1625323,1625323,14.9
Valentine_Day_2024,Native_Placement,Native_Creative,PremiumNews.com,2024-06-08,Native,Desktop,Desktop,2997458,82255,2.74,7599,6459,1140,6459,1140,202286.7,1184003.74,5.85,67.49,2.46,26.62,2697712,2997458,90.0,2697712,2997458,2997458,14.1
Valentine_Day_2024,Native_Placement,Native_Creative,PremiumNews.com,2024-06-08,Native,Desktop,Desktop,2927827,73449,2.51,4726,4017,709,4017,709,166262.07,781686.33,4.7,56.79,2.26,35.18,2635044,2927827,90.0,2635044,2927827,2927827,15.0
Valentine_Day_2024,Video_Placement,Video_Creative,PremiumNews.com,2024-06-08,Video,Mobile,Mobile,2601949,47329,1.82,2876,2444,432,2444,432,108047.12,496323.46,4.59,41.53,2.28,37.57,2341754,2601949,90.0,2341754,2601949,2601949,12.9
New_Year_2024,Video_Placement,Video_Creative,Deals.com,2024-06-08,Video,Mobile,Mobile,1508445,40253,2.67,2546,2164,382,2164,382,86409.23,475533.45,5.5,57.28,2.15,33.94,1357600,1508445,90.0,1357600,1508445,1508445,15.3
New_Year_2024,Video_Placement,Video_Creative,TechReview.com,2024-06-08,Video,Mobile,Mobile,1943158,32596,1.68,2052,1744,308,1744,308,80649.66,344913.43,4.28,41.5,2.47,39.3,1748842,1943158,90.0,1748842,1943158,1943158,11.9
New_Year_2024,Display_Placement,Display_Creative,Shopping.com,2024-06-08,Display,Mobile,Mobile,840606,13511,1.61,1115,947,168,947,168,29392.57,193844.92,6.6,34.97,2.18,26.36,756545,840606,90.0,756545,840606,840606,9.6
Holiday_Campaign_2024,Native_Placement,Native_Creative,Lifestyle.com,2024-06-09,Native,Desktop,Desktop,2353171,61472,2.61,3711,3154,557,3154,557,148851.82,559230.6,3.76,63.26,2.42,40.11,2117853,2353171,90.0,2117853,2353171,2353171,10.0
Holiday_Campaign_2024,Native_Placement,Native_Creative,Shopping.com,2024-06-09,Native,Desktop,Desktop,2577420,71853,2.79,4837,4111,726,4111,726,160440.79,844164.05,5.26,62.25,2.23,33.17,2319678,2577420,90.0,2319678,2577420,2577420,9.9
