Campaign_Name,Ad_Squad_Name,Ad_Name,Date,Objective,Placement,Device,Age,Gender,Impressions,Swipes,Swipe_Up_Rate,Video_Views,Video_View_Rate,Quartile_1,Quartile_2,Quartile_3,Completion_Rate,Spend,eCPM,eCPSwipe,Screen_Time_Millis,Conversions,Conversion_Rate,Revenue,ROAS,Frequency,Reach
Summer_Sale_2024,Discover_Squad,Discover_Ad,2024-06-05,Conversions,Discover,Mobile,18-24,Female,640833,12666,1.98,497641,77.66,447876,398112,298584,60.0,27753.64,43.31,2.19,10429,919,7.26,143273.9,5.16,1.68,381997
Summer_Sale_2024,Stories_Squad,Stories_Ad,2024-06-05,Video_Views,Stories,Mobile,18-24,Female,1081053,20572,1.9,819583,75.81,737624,655666,491749,60.0,41863.42,38.72,2.03,7623,1563,7.6,279943.63,6.69,1.63,661245
Summer_Sale_2024,Spotlight_Squad,Spotlight_Ad,2024-06-05,Video_Views,Spotlight,Mobile,35-44,Female,1720989,30458,1.77,1446944,84.08,1302249,1157555,868166,60.0,46558.84,27.05,1.53,8493,3265,10.72,515079.43,11.06,1.53,1124099
Back_To_School_2024,Spotlight_Squad,Spotlight_Ad,2024-06-05,Engagement,Spotlight,Mobile,18-24,Female,1640030,30576,1.86,1267365,77.28,1140628,1013892,760419,60.0,49368.83,30.1,1.61,7902,3423,11.2,620978.55,12.58,1.58,1039008
Back_To_School_2024,Camera_Squad,Camera_Ad,2024-06-05,Video_Views,Camera,Mobile,18-24,Female,2613907,44473,1.7,1963603,75.12,1767242,1570882,1178161,60.0,70959.03,27.15,1.6,7732,4621,10.39,774610.6,10.92,1.7,1538343
Back_To_School_2024,Stories_Squad,Stories_Ad,2024-06-05,Video_Views,Stories,Mobile,35-44,Male,1153868,22911,1.99,865714,75.03,779142,692571,519428,60.0,35673.35,30.92,1.56,7788,2487,10.86,359545.95,10.08,1.49,772926
Spring_Launch_2024,Discover_Squad,Discover_Ad,2024-06-05,Engagement,Discover,Mobile,18-24,Female,1142781,17400,1.52,990672,86.69,891604,792537,594403,60.0,36769.95,32.18,2.11,7673,1917,11.02,297259.24,8.08,1.49,767778
Spring_Launch_2024,Camera_Squad,Camera_Ad,2024-06-05,Conversions,Camera,Mobile,35-44,Male,954885,21275,2.23,715360,74.92,643824,572288,429216,60.0,32833.2,34.38,1.54,8988,1614,7.59,221559.5,6.75,1.64,581130
Spring_Launch_2024,Stories_Squad,Stories_Ad,2024-06-05,Conversions,Stories,Mobile,18-24,Female,2148990,47795,2.22,1896904,88.27,1707213,1517523,1138142,60.0,82826.1,38.54,1.73,7892,3762,7.87,580195.34,7.0,1.51,1422069
Valentine_Day_2024,Stories_Squad,Stories_Ad,2024-06-05,Video_Views,Stories,Mobile,25-34,Female,2082293,35444,1.7,1746293,83.86,1571663,1397034,1047775,60.0,63896.09,30.69,1.8,7447,2858,8.06,518800.62,8.12,1.46,1424848
Valentine_Day_2024,Discover_Squad,Discover_Ad,2024-06-05,Video_Views,Discover,Mobile,25-34,Male,1506524,26912,1.79,1349085,89.55,1214176,1079268,809451,60.0,55758.78,37.01,2.07,8844,2364,8.78,324053.64,5.81,1.61,933936
Valentine_Day_2024,Spotlight_Squad,Spotlight_Ad,2024-06-05,Video_Views,Spotlight,Mobile,25-34,Male,2598222,39974,1.54,2000976,77.01,1800878,1600780,1200585,60.0,83859.39,32.28,2.1,7907,4746,11.87,765212.43,9.12,1.65,1577947
New_Year_2024,Spotlight_Squad,Spotlight_Ad,2024-06-05,Conversions,Spotlight,Mobile,25-34,Female,1193649,26826,2.25,914987,76.65,823488,731989,548992,60.0,51147.05,42.85,1.91,9847,2133,7.95,346826.96,6.78,1.49,799368
New_Year_2024,Discover_Squad,Discover_Ad,2024-06-05,Video_Views,Discover,Mobile,25-34,Male,1130643,14380,1.27,870281,76.97,783252,696224,522168,60.0,30859.68,27.29,2.15,9274,1619,11.26,266610.17,8.64,1.51,749692
New_Year_2024,Stories_Squad,Stories_Ad,2024-06-05,Engagement,Stories,Mobile,25-34,Male,1300830,29236,2.25,1062148,81.65,955933,849718,637288,60.0,51558.34,39.63,1.76,9528,2720,9.3,376051.88,7.29,1.65,789105
Holiday_Campaign_2024,Spotlight_Squad,Spotlight_Ad,2024-06-06,App_Installs,Spotlight,Mobile,25-34,Male,1578049,30162,1.91,1243073,78.77,1118765,994458,745843,60.0,53328.79,33.79,1.77,7993,2423,8.03,370894.16,6.95,1.47,1070668
Holiday_Campaign_2024,Camera_Squad,Camera_Ad,2024-06-06,Video_Views,Camera,Mobile,25-34,Male,1014938,18006,1.77,869973,85.72,782975,695978,521983,60.0,39131.61,38.56,2.17,7872,1887,10.48,276100.44,7.06,1.7,597853
Holiday_Campaign_2024,Discover_Squad,Discover_Ad,2024-06-06,App_Installs,Discover,Mobile,18-24,Female,1248491,16424,1.32,1035494,82.94,931944,828395,621296,60.0,31561.4,25.28,1.92,7221,1360,8.28,235285.15,7.45,1.67,747668
Black_Friday_2024,Camera_Squad,Camera_Ad,2024-06-06,Engagement,Camera,Mobile,18-24,Female,1688822,30316,1.8,1454539,86.13,1309085,1163631,872723,60.0,54622.53,32.34,1.8,9377,2364,7.8,414449.18,7.59,1.45,1163470
Black_Friday_2024,Stories_Squad,Stories_Ad,2024-06-06,Video_Views,Stories,Mobile,25-34,Female,2052100,38937,1.9,1655883,80.69,1490294,1324706,993529,60.0,60265.55,29.37,1.55,8512,4479,11.5,638558.91,10.6,1.41,1453976
Black_Friday_2024,Spotlight_Squad,Spotlight_Ad,2024-06-06,App_Installs,Spotlight,Mobile,25-34,Male,1448835,26734,1.85,1292228,89.19,1163005,1033782,775336,60.0,54052.04,37.31,2.02,9915,2911,10.89,487946.48,9.03,1.48,977957
Cyber_Monday_2024,Discover_Squad,Discover_Ad,2024-06-06,App_Installs,Discover,Mobile,35-44,Male,2072123,37061,1.79,1623965,78.37,1461568,1299172,974379,60.0,81937.21,39.54,2.21,10179,4318,11.65,595419.76,7.27,1.48,1402256
Cyber_Monday_2024,Stories_Squad,Stories_Ad,2024-06-06,App_Installs,Stories,Mobile,18-24,Male,984636,18445,1.87,885159,89.9,796643,708127,531095,60.0,27761.94,28.2,1.51,10339,1897,10.28,285067.41,10.27,1.42,694337
Cyber_Monday_2024,Spotlight_Squad,Spotlight_Ad,2024-06-06,Conversions,Spotlight,Mobile,35-44,Male,1646863,29184,1.77,1465871,89.01,1319283,1172696,879522,60.0,61431.34,37.3,2.1,9035,2393,8.2,420660.55,6.85,1.7,971337
Summer_Sale_2024,Spotlight_Squad,Spotlight_Ad,2024-06-06,Engagement,Spotlight,Mobile,35-44,Male,1487665,20681,1.39,1130289,75.98,1017260,904231,678173,60.0,41263.84,27.74,2.0,8057,1719,8.31,293585.96,7.11,1.68,882923
Summer_Sale_2024,Camera_Squad,Camera_Ad,2024-06-06,App_Installs,Camera,Mobile,25-34,Male,2119712,44810,2.11,1695585,79.99,1526026,1356468,1017351,60.0,87072.98,41.08,1.94,7044,5077,11.33,840555.4,9.65,1.63,1304226
Summer_Sale_2024,Discover_Squad,Discover_Ad,2024-06-06,App_Installs,Discover,Mobile,18-24,Female,1254687,16097,1.28,1119432,89.22,1007488,895545,671659,60.0,30124.14,24.01,1.87,8180,1871,11.62,326193.12,10.83,1.4,896764
Back_To_School_2024,Camera_Squad,Camera_Ad,2024-06-06,Conversions,Camera,Mobile,25-34,Male,1113176,18858,1.69,920217,82.67,828195,736173,552130,60.0,36666.63,32.94,1.94,8413,2123,11.26,389010.04,10.61,1.46,762387
Back_To_School_2024,Spotlight_Squad,Spotlight_Ad,2024-06-06,App_Installs,Spotlight,Mobile,18-24,Female,2129534,43795,2.06,1675170,78.66,1507653,1340136,1005102,60.0,68396.88,32.12,1.56,7772,3677,8.4,550768.53,8.05,1.6,1327807
Back_To_School_2024,Stories_Squad,Stories_Ad,2024-06-06,Video_Views,Stories,Mobile,35-44,Male,1108291,14178,1.28,1009610,91.1,908649,807688,605766,60.0,25471.52,22.98,1.8,10265,1213,8.56,204539.78,8.03,1.63,679795
Spring_Launch_2024,Camera_Squad,Camera_Ad,2024-06-06,App_Installs,Camera,Mobile,18-24,Female,2142094,29058,1.36,1748630,81.63,1573767,1398904,1049178,60.0,61909.45,28.9,2.13,7541,3386,11.65,536461.83,8.67,1.5,1423943
Spring_Launch_2024,Discover_Squad,Discover_Ad,2024-06-06,Video_Views,Discover,Mobile,25-34,Female,2761491,41704,1.51,2494989,90.35,2245490,1995991,1496993,60.0,81770.64,29.61,1.96,7574,4084,9.79,655927.35,8.02,1.63,1698281
Spring_Launch_2024,Stories_Squad,Stories_Ad,2024-06-06,Conversions,Stories,Mobile,35-44,Male,1425950,20838,1.46,1249718,87.64,1124746,999774,749830,60.0,36239.21,25.41,1.74,10188,1408,6.76,256983.83,7.09,1.43,998011
Valentine_Day_2024,Camera_Squad,Camera_Ad,2024-06-06,Engagement,Camera,Mobile,25-34,Female,3025866,43808,1.45,2459351,81.28,2213415,1967480,1475610,60.0,89416.35,29.55,2.04,7741,4504,10.28,645815.06,7.22,1.45,2091049
Valentine_Day_2024,Spotlight_Squad,Spotlight_Ad,2024-06-06,Engagement,Spotlight,Mobile,25-34,Male,819060,15070,1.84,692456,84.54,623210,553964,415473,60.0,28772.61,35.13,1.91,7410,1046,6.94,186311.55,6.48,1.61,507430
Valentine_Day_2024,Stories_Squad,Stories_Ad,2024-06-06,Video_Views,Stories,Mobile,25-34,Male,2927562,67102,2.29,2605861,89.01,2345274,2084688,1563516,60.0,139507.87,47.65,2.08,8381,6748,10.06,1096152.91,7.86,1.68,1745729
New_Year_2024,Spotlight_Squad,Spotlight_Ad,2024-06-06,Video_Views,Spotlight,Mobile,25-34,Female,1091105,16808,1.54,946083,86.71,851474,756866,567649,60.0,31043.5,28.45,1.85,7224,1157,6.88,169580.09,5.46,1.48,735212
New_Year_2024,Stories_Squad,Stories_Ad,2024-06-06,Engagement,Stories,Mobile,18-24,Female,2994332,53741,1.79,2475645,82.68,2228080,1980516,1485387,60.0,103095.75,34.43,1.92,8928,5907,10.99,901968.43,8.75,1.49,2015610
New_Year_2024,Discover_Squad,Discover_Ad,2024-06-06,Engagement,Discover,Mobile,25-34,Female,1763640,38957,2.21,1550896,87.94,1395806,1240716,930537,60.0,76638.33,43.45,1.97,9872,4337,11.13,770381.84,10.05,1.48,1194138
Holiday_Campaign_2024,Discover_Squad,Discover_Ad,2024-06-07,Video_Views,Discover,Mobile,18-24,Male,2583814,51535,1.99,2195439,84.97,1975895,1756351,1317263,60.0,104977.33,40.63,2.04,7061,3770,7.32,672122.37,6.4,1.43,1804379
Holiday_Campaign_2024,Camera_Squad,Camera_Ad,2024-06-07,Video_Views,Camera,Mobile,25-34,Male,2687834,37607,1.4,2157335,80.26,1941601,1725868,1294401,60.0,76349.59,28.41,2.03,8725,2755,7.33,482847.96,6.32,1.44,1863145
Holiday_Campaign_2024,Spotlight_Squad,Spotlight_Ad,2024-06-07,App_Installs,Spotlight,Mobile,35-44,Female,1224589,19226,1.57,1040177,84.94,936159,832141,624106,60.0,42414.05,34.64,2.21,8839,1908,9.92,283281.85,6.68,1.5,817316
Black_Friday_2024,Discover_Squad,Discover_Ad,2024-06-07,Engagement,Discover,Mobile,25-34,Male,1684309,23168,1.38,1470958,87.33,1323862,1176766,882574,60.0,43568.29,25.87,1.88,10203,2723,11.75,415012.06,9.53,1.5,1123839
Black_Friday_2024,Stories_Squad,Stories_Ad,2024-06-07,Engagement,Stories,Mobile,25-34,Female,1288731,29282,2.27,1109840,86.12,998856,887872,665904,60.0,44807.3,34.77,1.53,8985,2372,8.1,403221.64,9.0,1.68,765191
Black_Friday_2024,Spotlight_Squad,Spotlight_Ad,2024-06-07,Engagement,Spotlight,Mobile,25-34,Female,1241638,23970,1.93,936931,75.46,843237,749544,562158,60.0,50934.75,41.02,2.12,7412,2831,11.81,516674.87,10.14,1.47,847361
Cyber_Monday_2024,Camera_Squad,Camera_Ad,2024-06-07,App_Installs,Camera,Mobile,35-44,Male,1688262,21720,1.29,1267331,75.07,1140597,1013864,760398,60.0,37346.92,22.12,1.72,8511,1984,9.13,343191.44,9.19,1.48,1137598
Cyber_Monday_2024,Discover_Squad,Discover_Ad,2024-06-07,Conversions,Discover,Mobile,35-44,Male,1038471,24267,2.34,849205,81.77,764284,679364,509523,60.0,44020.98,42.39,1.81,7728,1781,7.34,310162.68,7.05,1.48,701153
Cyber_Monday_2024,Spotlight_Squad,Spotlight_Ad,2024-06-07,Engagement,Spotlight,Mobile,35-44,Female,1034107,20629,1.99,884832,85.56,796348,707865,530899,60.0,34702.35,33.56,1.68,10243,2411,11.69,345377.63,9.95,1.56,663073
Summer_Sale_2024,Discover_Squad,Discover_Ad,2024-06-07,Engagement,Discover,Mobile,18-24,Female,1119660,21828,1.95,910284,81.3,819255,728227,546170,60.0,36734.76,32.81,1.68,7760,2591,11.87,403284.05,10.98,1.43,785142
Summer_Sale_2024,Spotlight_Squad,Spotlight_Ad,2024-06-07,App_Installs,Spotlight,Mobile,18-24,Male,1138536,14728,1.29,973649,85.52,876284,778919,584189,60.0,25813.91,22.67,1.75,7605,1651,11.21,262036.94,10.15,1.41,809345
Summer_Sale_2024,Stories_Squad,Stories_Ad,2024-06-07,Conversions,Stories,Mobile,18-24,Female,2763015,57988,2.1,2417563,87.5,2175806,1934050,1450537,60.0,122072.83,44.18,2.11,7073,6170,10.64,1024581.41,8.39,1.66,1663505
Back_To_School_2024,Spotlight_Squad,Spotlight_Ad,2024-06-07,Video_Views,Spotlight,Mobile,35-44,Female,2234971,43045,1.93,1965042,87.92,1768537,1572033,1179025,60.0,79044.68,35.37,1.84,8457,3050,7.09,433127.2,5.48,1.48,1506646
Back_To_School_2024,Discover_Squad,Discover_Ad,2024-06-07,App_Installs,Discover,Mobile,25-34,Female,973416,17433,1.79,737517,75.77,663765,590013,442510,60.0,33308.52,34.22,1.91,8544,1381,7.92,240684.6,7.23,1.6,608722
Back_To_School_2024,Camera_Squad,Camera_Ad,2024-06-07,App_Installs,Camera,Mobile,25-34,Female,734726,9832,1.34,596710,81.22,537039,477368,358026,60.0,18043.24,24.56,1.84,9953,958,9.74,143699.81,7.96,1.48,496195
Spring_Launch_2024,Spotlight_Squad,Spotlight_Ad,2024-06-07,Conversions,Spotlight,Mobile,35-44,Male,1305950,17013,1.3,1079712,82.68,971740,863769,647827,60.0,26500.27,20.29,1.56,8696,1322,7.77,242401.66,9.15,1.66,788172
Spring_Launch_2024,Stories_Squad,Stories_Ad,2024-06-07,Conversions,Stories,Mobile,35-44,Female,1048015,21155,2.02,880229,83.99,792206,704183,528137,60.0,31462.36,30.02,1.49,8180,1743,8.24,280361.83,8.91,1.68,625059
Spring_Launch_2024,Discover_Squad,Discover_Ad,2024-06-07,Conversions,Discover,Mobile,18-24,Female,1491346,20056,1.34,1212299,81.29,1091069,969839,727379,60.0,31652.57,21.22,1.58,7656,1919,9.57,324492.0,10.25,1.45,1027651
Valentine_Day_2024,Spotlight_Squad,Spotlight_Ad,2024-06-07,App_Installs,Spotlight,Mobile,25-34,Female,1153047,15830,1.37,983142,85.26,884827,786513,589885,60.0,31704.2,27.5,2.0,8843,1047,6.61,189442.28,5.98,1.69,682322
Valentine_Day_2024,Stories_Squad,Stories_Ad,2024-06-07,Conversions,Stories,Mobile,35-44,Male,2700568,59429,2.2,2337445,86.55,2103700,1869956,1402467,60.0,123212.88,45.62,2.07,10073,4940,8.31,865051.33,7.02,1.68,1607958
Valentine_Day_2024,Camera_Squad,Camera_Ad,2024-06-07,App_Installs,Camera,Mobile,35-44,Male,1393695,29862,2.14,1145735,82.21,1031161,916588,687441,60.0,58417.46,41.92,1.96,7170,2790,9.34,477414.47,8.17,1.68,830101
New_Year_2024,Stories_Squad,Stories_Ad,2024-06-07,App_Installs,Stories,Mobile,35-44,Male,957070,13708,1.43,853434,89.17,768090,682747,512060,60.0,22511.53,23.52,1.64,9708,1621,11.83,246669.19,10.96,1.64,582544
New_Year_2024,Discover_Squad,Discover_Ad,2024-06-07,Video_Views,Discover,Mobile,25-34,Female,2459563,44224,1.8,2064041,83.92,1857636,1651232,1238424,60.0,88987.94,36.18,2.01,9223,3405,7.7,625920.82,7.03,1.41,1750527
New_Year_2024,Camera_Squad,Camera_Ad,2024-06-07,Engagement,Camera,Mobile,25-34,Male,1053707,21017,1.99,799747,75.9,719772,639797,479848,60.0,31581.89,29.97,1.5,9490,1652,7.86,261356.15,8.28,1.43,735356
Holiday_Campaign_2024,Camera_Squad,Camera_Ad,2024-06-08,Conversions,Camera,Mobile,18-24,Male,1552103,26688,1.72,1248550,80.44,1123695,998840,749130,60.0,46825.93,30.17,1.75,8973,3173,11.89,437636.79,9.35,1.43,1082924
Holiday_Campaign_2024,Spotlight_Squad,Spotlight_Ad,2024-06-08,Conversions,Spotlight,Mobile,25-34,Male,1870503,38219,2.04,1548378,82.78,1393540,1238702,929026,60.0,81266.33,43.45,2.13,9021,4361,11.41,681374.0,8.38,1.61,1161559
Holiday_Campaign_2024,Stories_Squad,Stories_Ad,2024-06-08,Conversions,Stories,Mobile,35-44,Male,1692834,25181,1.49,1439607,85.04,1295646,1151685,863764,60.0,49036.34,28.97,1.95,10123,2640,10.48,375712.26,7.66,1.47,1147838
Black_Friday_2024,Discover_Squad,Discover_Ad,2024-06-08,App_Installs,Discover,Mobile,25-34,Female,1390217,21083,1.52,1262666,90.83,1136399,1010132,757599,60.0,34026.34,24.48,1.61,9990,2352,11.16,375448.2,11.03,1.62,857958
Black_Friday_2024,Spotlight_Squad,Spotlight_Ad,2024-06-08,Video_Views,Spotlight,Mobile,25-34,Female,2193036,39825,1.82,1768974,80.66,1592076,1415179,1061384,60.0,76415.56,34.84,1.92,7858,2924,7.34,452553.08,5.92,1.41,1559300
Black_Friday_2024,Camera_Squad,Camera_Ad,2024-06-08,App_Installs,Camera,Mobile,25-34,Female,1879614,30284,1.61,1645407,87.54,1480866,1316325,987244,60.0,47753.22,25.41,1.58,7215,3571,11.79,563439.16,11.8,1.62,1157253
Cyber_Monday_2024,Discover_Squad,Discover_Ad,2024-06-08,App_Installs,Discover,Mobile,35-44,Female,684977,12475,1.82,549997,80.29,494997,439997,329998,60.0,26114.84,38.13,2.09,9419,1100,8.82,162732.11,6.23,1.5,455666
Cyber_Monday_2024,Stories_Squad,Stories_Ad,2024-06-08,Engagement,Stories,Mobile,18-24,Male,1923595,27719,1.44,1448635,75.31,1303771,1158908,869181,60.0,56129.24,29.18,2.02,9763,2800,10.1,444590.39,7.92,1.44,1336402
Cyber_Monday_2024,Camera_Squad,Camera_Ad,2024-06-08,Conversions,Camera,Mobile,35-44,Male,2523283,55455,2.2,1971112,78.12,1774000,1576889,1182667,60.0,86666.21,34.35,1.56,10219,4397,7.93,610040.52,7.04,1.53,1650358
Summer_Sale_2024,Spotlight_Squad,Spotlight_Ad,2024-06-08,Video_Views,Spotlight,Mobile,25-34,Male,1467129,20420,1.39,1206075,82.21,1085467,964860,723645,60.0,44333.2,30.22,2.17,7476,1671,8.18,267940.29,6.04,1.69,866199
Summer_Sale_2024,Camera_Squad,Camera_Ad,2024-06-08,Video_Views,Camera,Mobile,35-44,Female,1280801,29488,2.3,957808,74.78,862027,766246,574684,60.0,64411.84,50.29,2.18,8754,2939,9.97,522142.97,8.11,1.55,824984
Summer_Sale_2024,Stories_Squad,Stories_Ad,2024-06-08,Engagement,Stories,Mobile,25-34,Female,1488966,29484,1.98,1146774,77.02,1032096,917419,688064,60.0,44290.29,29.75,1.5,9303,2399,8.14,407409.4,9.2,1.64,910116
Back_To_School_2024,Discover_Squad,Discover_Ad,2024-06-08,Video_Views,Discover,Mobile,25-34,Female,1800412,24511,1.36,1545927,85.87,1391334,1236741,927556,60.0,44325.08,24.62,1.81,9876,2753,11.23,397817.28,8.97,1.48,1215352
Back_To_School_2024,Spotlight_Squad,Spotlight_Ad,2024-06-08,App_Installs,Spotlight,Mobile,35-44,Male,2221708,44387,2.0,1842975,82.95,1658677,1474380,1105785,60.0,85986.81,38.7,1.94,10199,4987,11.24,814822.28,9.48,1.7,1308475
Back_To_School_2024,Stories_Squad,Stories_Ad,2024-06-08,App_Installs,Stories,Mobile,25-34,Female,1646021,32766,1.99,1288508,78.28,1159657,1030806,773104,60.0,64469.57,39.17,1.97,9249,2822,8.61,472005.41,7.32,1.67,985731
Spring_Launch_2024,Spotlight_Squad,Spotlight_Ad,2024-06-08,App_Installs,Spotlight,Mobile,35-44,Female,2166048,28420,1.31,1969394,90.92,1772454,1575515,1181636,60.0,50619.2,23.37,1.78,9529,3196,11.25,554680.19,10.96,1.52,1426802
Spring_Launch_2024,Camera_Squad,Camera_Ad,2024-06-08,Video_Views,Camera,Mobile,18-24,Female,2583994,43836,1.7,2070522,80.13,1863469,1656417,1242313,60.0,86533.1,33.49,1.97,8475,4777,10.9,824460.93,9.53,1.45,1779637
Spring_Launch_2024,Discover_Squad,Discover_Ad,2024-06-08,App_Installs,Discover,Mobile,35-44,Female,2850316,39614,1.39,2386812,83.74,2148130,1909449,1432087,60.0,58797.53,20.63,1.48,9380,3260,8.23,500703.9,8.52,1.57,1814233
Valentine_Day_2024,Stories_Squad,Stories_Ad,2024-06-08,Video_Views,Stories,Mobile,25-34,Female,2112930,36861,1.74,1661676,78.64,1495508,1329340,997005,60.0,64735.52,30.64,1.76,9285,2836,7.69,395660.01,6.11,1.51,1401819
Valentine_Day_2024,Spotlight_Squad,Spotlight_Ad,2024-06-08,Conversions,Spotlight,Mobile,18-24,Male,2273333,40023,1.76,1841500,81.0,1657350,1473200,1104900,60.0,84803.41,37.3,2.12,8147,3724,9.3,592118.72,6.98,1.7,1337477
Valentine_Day_2024,Discover_Squad,Discover_Ad,2024-06-08,App_Installs,Discover,Mobile,35-44,Male,1347338,22779,1.69,1136221,84.33,1022598,908976,681732,60.0,42707.57,31.7,1.87,9459,2231,9.79,385325.82,9.02,1.45,930590
New_Year_2024,Spotlight_Squad,Spotlight_Ad,2024-06-08,Conversions,Spotlight,Mobile,18-24,Female,1332324,17049,1.28,1038545,77.95,934690,830836,623127,60.0,25327.94,19.01,1.49,10186,1707,10.01,305733.03,12.07,1.62,821581
New_Year_2024,Discover_Squad,Discover_Ad,2024-06-08,Engagement,Discover,Mobile,25-34,Female,1374544,31191,2.27,1107015,80.54,996313,885612,664209,60.0,48503.61,35.29,1.56,8029,2845,9.12,421985.41,8.7,1.61,855012
New_Year_2024,Camera_Squad,Camera_Ad,2024-06-08,Conversions,Camera,Mobile,25-34,Female,2115823,38979,1.84,1689859,79.87,1520873,1351887,1013915,60.0,75293.67,35.59,1.93,7384,4051,10.39,603947.19,8.02,1.57,1351506
Holiday_Campaign_2024,Spotlight_Squad,Spotlight_Ad,2024-06-09,Conversions,Spotlight,Mobile,25-34,Male,1663462,33196,2.0,1292707,77.71,1163436,1034165,775624,60.0,62030.74,37.29,1.87,7852,3437,10.35,485064.13,7.82,1.52,1095806
Holiday_Campaign_2024,Camera_Squad,Camera_Ad,2024-06-09,Video_Views,Camera,Mobile,18-24,Female,3092702,55119,1.78,2724035,88.08,2451631,2179228,1634421,60.0,104018.79,33.63,1.89,9053,3681,6.68,612486.25,5.89,1.41,2191743
Holiday_Campaign_2024,Discover_Squad,Discover_Ad,2024-06-09,Engagement,Discover,Mobile,25-34,Female,959619,21255,2.21,753167,78.49,677850,602533,451900,60.0,34792.59,36.26,1.64,10092,2085,9.81,324695.73,9.33,1.44,666150
Black_Friday_2024,Camera_Squad,Camera_Ad,2024-06-09,Video_Views,Camera,Mobile,18-24,Female,1759792,26675,1.52,1542576,87.66,1388318,1234060,925545,60.0,44903.53,25.52,1.68,7292,2929,10.98,457918.21,10.2,1.49,1182195
Black_Friday_2024,Spotlight_Squad,Spotlight_Ad,2024-06-09,Video_Views,Spotlight,Mobile,25-34,Female,2102923,36757,1.75,1775659,84.44,1598093,1420527,1065395,60.0,58970.38,28.04,1.6,7293,3862,10.51,685173.87,11.62,1.63,1289462
Black_Friday_2024,Stories_Squad,Stories_Ad,2024-06-09,Conversions,Stories,Mobile,25-34,Female,853900,16679,1.95,723917,84.78,651525,579133,434350,60.0,31432.51,36.81,1.88,8688,1287,7.72,199180.61,6.34,1.51,565522
Cyber_Monday_2024,Spotlight_Squad,Spotlight_Ad,2024-06-09,Video_Views,Spotlight,Mobile,18-24,Female,3052978,42966,1.41,2632869,86.24,2369582,2106295,1579721,60.0,76444.93,25.04,1.78,10409,3782,8.8,644621.83,8.43,1.48,2060811
Cyber_Monday_2024,Discover_Squad,Discover_Ad,2024-06-09,Conversions,Discover,Mobile,35-44,Female,1250768,17166,1.37,1084716,86.72,976244,867772,650829,60.0,32752.84,26.19,1.91,10071,1365,7.95,190843.56,5.83,1.68,745627
Cyber_Monday_2024,Stories_Squad,Stories_Ad,2024-06-09,Engagement,Stories,Mobile,25-34,Male,867905,13966,1.61,680979,78.46,612881,544783,408587,60.0,24338.51,28.04,1.74,9745,952,6.82,153190.96,6.29,1.68,515352
Summer_Sale_2024,Discover_Squad,Discover_Ad,2024-06-09,Conversions,Discover,Mobile,35-44,Female,699225,12888,1.84,624473,89.31,562025,499578,374683,60.0,25281.74,36.16,1.96,9289,1209,9.38,183245.74,7.25,1.59,439316
Summer_Sale_2024,Stories_Squad,Stories_Ad,2024-06-09,Video_Views,Stories,Mobile,25-34,Male,1240638,24499,1.97,1041629,83.96,937466,833303,624977,60.0,49504.67,39.9,2.02,10292,2206,9.0,306384.35,6.19,1.52,816462
Summer_Sale_2024,Spotlight_Squad,Spotlight_Ad,2024-06-09,Video_Views,Spotlight,Mobile,25-34,Female,1696573,34019,2.01,1323929,78.04,1191536,1059143,794357,60.0,63837.08,37.63,1.88,8169,2372,6.97,373869.43,5.86,1.46,1159270
Back_To_School_2024,Discover_Squad,Discover_Ad,2024-06-09,App_Installs,Discover,Mobile,25-34,Female,2126014,45052,2.12,1915350,90.09,1723815,1532280,1149210,60.0,74499.57,35.04,1.65,10185,3894,8.64,558072.38,7.49,1.4,1518022
Back_To_School_2024,Stories_Squad,Stories_Ad,2024-06-09,Engagement,Stories,Mobile,35-44,Male,1323331,28708,2.17,1102968,83.35,992671,882374,661780,60.0,55735.24,42.12,1.94,9834,1990,6.93,342783.43,6.15,1.66,796119
