Campaign_Name,Ad_Group_Name,Keyword,Match_Type,Date,Network,Device,Location,Age,Gender,Impressions,Clicks,CTR,Avg_CPC,Cost,Conversions,Conv_Rate,Cost_Per_Conv,Conv_Value,ROAS,Quality_Score,Impression_Share,Search_Impr_Share,Top_Impr_Rate
Summer_Sale_2024,summer_AG,summer sale,Broad,2024-06-06,Search,Mobile,United States,25-34,Male,621709,11984,1.93,2.31,27673.95,1284,10.71,21.55,202598.99,7.32,9,70.8,73.5,77.3
Summer_Sale_2024,summer_AG,summer deals,Phrase,2024-06-06,Shopping,Mobile,United States,45-54,Female,546296,15369,2.81,2.31,35574.14,1532,9.97,23.22,259531.69,7.3,9,84.5,65.0,62.8
Summer_Sale_2024,summer_AG,summer clothing,Exact,2024-06-06,Shopping,Desktop,United States,45-54,Female,731021,12888,1.76,1.87,24109.19,872,6.77,27.65,156807.68,6.5,7,73.1,77.5,63.8
Back_To_School_2024,school_AG,school supplies,Exact,2024-06-06,Shopping,Desktop,United States,35-44,Male,625601,12186,1.95,1.7,20755.97,796,6.53,26.08,116658.66,5.62,9,76.8,67.7,64.8
Back_To_School_2024,back_AG,back to school,Phrase,2024-06-06,Search,Desktop,United States,45-54,Female,331929,10251,3.09,1.64,16792.79,792,7.73,21.2,124380.14,7.41,7,81.1,72.6,65.6
Back_To_School_2024,student_AG,student laptop,Broad,2024-06-06,Shopping,Desktop,United States,25-34,Male,894884,23674,2.65,1.58,37360.76,1786,7.54,20.92,351106.41,9.4,9,74.6,71.3,60.9
Spring_Sale_2024,spring_AG,spring sale,Broad,2024-06-06,Shopping,Desktop,United States,25-34,Female,707471,13795,1.95,1.61,22142.13,1129,8.18,19.61,181564.31,8.2,10,85.8,64.8,67.7
Spring_Sale_2024,spring_AG,spring deals,Phrase,2024-06-06,Search,Mobile,United States,18-24,Female,699392,19601,2.8,1.89,37078.95,1814,9.25,20.44,279963.94,7.55,10,76.5,72.3,65.4
Spring_Sale_2024,spring_AG,spring fashion,Exact,2024-06-06,Shopping,Desktop,United States,45-54,Female,435738,10133,2.33,2.31,23366.89,858,8.47,27.23,164398.29,7.04,7,68.8,64.5,65.6
Valentine_Day_2024,valentine_AG,valentine gifts,Exact,2024-06-06,Shopping,Desktop,United States,35-44,Female,433374,10139,2.34,1.71,17311.44,1052,10.38,16.46,178294.75,10.3,9,74.9,79.3,60.5
Valentine_Day_2024,valentine_AG,valentine presents,Phrase,2024-06-06,Shopping,Desktop,United States,35-44,Male,820306,20302,2.47,1.64,33222.87,2056,10.13,16.16,333917.35,10.05,10,77.4,81.6,76.0
Valentine_Day_2024,valentine_AG,valentine flowers,Broad,2024-06-06,Search,Mobile,United States,45-54,Female,1056643,25099,2.38,2.25,56462.86,1791,7.14,31.53,334662.11,5.93,10,71.4,72.2,76.0
New_Year_2024,new_AG,new year deals,Broad,2024-06-06,Search,Mobile,United States,18-24,Male,790552,25129,3.18,1.86,46827.21,1688,6.72,27.74,324243.0,6.92,8,74.8,81.5,72.7
New_Year_2024,new_AG,new year sale,Phrase,2024-06-06,Shopping,Mobile,United States,45-54,Male,415806,11360,2.73,2.31,26268.55,745,6.56,35.26,145951.05,5.56,7,67.8,62.6,68.6
New_Year_2024,fitness_AG,fitness equipment,Exact,2024-06-06,Search,Desktop,United States,25-34,Male,670000,18925,2.82,1.84,34807.48,1853,9.79,18.78,347639.41,9.99,8,77.5,70.5,70.3
Holiday_Shopping_2024,holiday_AG,holiday gifts,Broad,2024-06-07,Shopping,Desktop,United States,25-34,Female,1211269,37557,3.1,1.53,57519.17,2469,6.57,23.3,326643.58,5.68,8,74.8,71.6,68.9
Holiday_Shopping_2024,christmas_AG,christmas presents,Phrase,2024-06-07,Shopping,Desktop,United States,45-54,Male,993954,22847,2.3,1.71,39035.86,1819,7.96,21.46,241189.81,6.18,9,82.4,70.5,70.5
Holiday_Shopping_2024,best_AG,best deals,Exact,2024-06-07,Search,Mobile,United States,18-24,Male,526102,14058,2.67,2.04,28684.44,985,7.01,29.12,170672.31,5.95,7,66.2,72.6,72.5
Black_Friday_2024,black_AG,black friday deals,Exact,2024-06-07,Search,Mobile,United States,35-44,Male,386539,11091,2.87,1.77,19666.15,687,6.19,28.63,93221.81,4.74,9,69.8,71.0,68.8
Black_Friday_2024,black_AG,black friday sale,Phrase,2024-06-07,Shopping,Desktop,United States,25-34,Female,984388,29624,3.01,2.19,64985.61,2462,8.31,26.4,367961.02,5.66,10,73.4,68.0,70.5
Black_Friday_2024,bf_AG,bf deals,Broad,2024-06-07,Shopping,Desktop,United States,18-24,Female,764747,19327,2.53,1.55,29876.44,2076,10.74,14.39,314353.62,10.52,9,84.3,79.9,66.2
Cyber_Monday_2024,cyber_AG,cyber monday tech,Exact,2024-06-07,Shopping,Desktop,United States,18-24,Female,408814,12965,3.17,2.16,27992.13,936,7.22,29.91,156511.73,5.59,8,78.0,67.0,59.7
Cyber_Monday_2024,laptop_AG,laptop deals,Phrase,2024-06-07,Search,Mobile,United States,45-54,Female,499343,9095,1.82,1.57,14279.03,613,6.74,23.29,87324.8,6.12,10,69.3,82.6,69.5
Cyber_Monday_2024,tech_AG,tech sale,Broad,2024-06-07,Search,Desktop,United States,25-34,Male,915063,23752,2.6,1.51,35763.66,2497,10.51,14.32,417330.27,11.67,9,73.9,82.7,72.7
Summer_Sale_2024,summer_AG,summer sale,Broad,2024-06-07,Shopping,Desktop,United States,35-44,Male,372069,11735,3.15,2.35,27600.69,1269,10.81,21.75,175567.14,6.36,8,85.2,73.9,71.5
Summer_Sale_2024,summer_AG,summer deals,Phrase,2024-06-07,Search,Desktop,United States,45-54,Male,683106,13392,1.96,1.58,21151.16,1085,8.1,19.49,159070.84,7.52,9,65.6,83.0,72.8
Summer_Sale_2024,summer_AG,summer clothing,Exact,2024-06-07,Search,Mobile,United States,18-24,Female,643393,18433,2.86,2.11,38920.51,1264,6.86,30.79,219691.8,5.64,8,79.1,67.3,64.3
Back_To_School_2024,school_AG,school supplies,Exact,2024-06-07,Search,Mobile,United States,45-54,Female,610725,16207,2.65,1.63,26365.68,1578,9.74,16.71,244333.74,9.27,9,79.3,82.5,75.5
Back_To_School_2024,back_AG,back to school,Phrase,2024-06-07,Shopping,Mobile,United States,25-34,Female,561279,11450,2.04,2.23,25557.25,1052,9.19,24.29,192503.47,7.53,10,83.3,68.9,70.9
Back_To_School_2024,student_AG,student laptop,Broad,2024-06-07,Shopping,Mobile,United States,35-44,Female,692841,15723,2.27,2.02,31770.59,1283,8.16,24.76,220216.2,6.93,9,80.8,75.3,77.6
Spring_Sale_2024,spring_AG,spring sale,Broad,2024-06-07,Shopping,Desktop,United States,18-24,Female,1015370,32771,3.23,2.24,73519.8,2798,8.54,26.28,445235.61,6.06,7,80.3,77.1,71.4
Spring_Sale_2024,spring_AG,spring deals,Phrase,2024-06-07,Shopping,Desktop,United States,18-24,Male,1061281,32456,3.06,1.73,56076.19,2866,8.83,19.57,492430.04,8.78,7,70.3,83.7,73.8
Spring_Sale_2024,spring_AG,spring fashion,Exact,2024-06-07,Shopping,Desktop,United States,35-44,Female,331972,7594,2.29,2.22,16845.45,456,6.0,36.94,74157.76,4.4,8,71.5,80.8,73.9
Valentine_Day_2024,valentine_AG,valentine gifts,Exact,2024-06-07,Shopping,Desktop,United States,18-24,Female,839327,25575,3.05,2.41,61727.82,2242,8.77,27.53,319506.62,5.18,8,81.1,69.0,68.6
Valentine_Day_2024,valentine_AG,valentine presents,Phrase,2024-06-07,Search,Mobile,United States,18-24,Female,428395,10710,2.5,1.88,20137.63,1011,9.44,19.92,136173.33,6.76,8,77.8,79.0,58.1
Valentine_Day_2024,valentine_AG,valentine flowers,Broad,2024-06-07,Shopping,Desktop,United States,45-54,Female,875532,17031,1.95,2.2,37435.09,1408,8.27,26.59,237151.45,6.34,10,71.3,67.4,59.2
New_Year_2024,new_AG,new year deals,Broad,2024-06-07,Shopping,Desktop,United States,45-54,Female,1109897,29585,2.67,2.48,73453.61,3043,10.29,24.14,576331.41,7.85,7,77.2,63.8,76.4
New_Year_2024,new_AG,new year sale,Phrase,2024-06-07,Search,Mobile,United States,35-44,Female,476088,12024,2.53,2.36,28338.83,1005,8.36,28.2,143648.91,5.07,9,72.1,83.7,78.2
New_Year_2024,fitness_AG,fitness equipment,Exact,2024-06-07,Shopping,Desktop,United States,25-34,Female,972316,29966,3.08,1.54,46273.7,2204,7.36,21.0,344598.33,7.45,10,64.0,70.3,59.7
Holiday_Shopping_2024,holiday_AG,holiday gifts,Broad,2024-06-08,Search,Mobile,United States,35-44,Female,900365,15816,1.76,1.77,28001.44,1639,10.36,17.08,239395.34,8.55,8,65.2,67.5,74.7
Holiday_Shopping_2024,christmas_AG,christmas presents,Phrase,2024-06-08,Search,Mobile,United States,35-44,Male,852927,22424,2.63,1.5,33648.87,1874,8.36,17.96,280220.7,8.33,10,71.3,75.2,75.6
Holiday_Shopping_2024,best_AG,best deals,Exact,2024-06-08,Shopping,Desktop,United States,18-24,Female,421270,12226,2.9,1.55,18936.88,931,7.61,20.34,136343.31,7.2,9,84.4,65.9,69.6
Black_Friday_2024,black_AG,black friday deals,Exact,2024-06-08,Search,Desktop,United States,18-24,Male,795869,19580,2.46,1.91,37464.37,1206,6.16,31.06,224927.76,6.0,7,81.3,68.1,70.3
Black_Friday_2024,black_AG,black friday sale,Phrase,2024-06-08,Search,Mobile,United States,35-44,Female,720135,20911,2.9,2.19,45847.04,1340,6.41,34.21,251540.0,5.49,10,67.8,65.9,72.8
Black_Friday_2024,bf_AG,bf deals,Broad,2024-06-08,Shopping,Desktop,United States,35-44,Male,806247,15589,1.93,1.84,28614.9,1594,10.23,17.95,229008.99,8.0,7,71.4,68.3,65.1
Cyber_Monday_2024,cyber_AG,cyber monday tech,Exact,2024-06-08,Shopping,Desktop,United States,25-34,Male,755589,17818,2.36,2.26,40261.14,1642,9.22,24.52,255877.04,6.36,9,73.5,77.5,68.7
Cyber_Monday_2024,laptop_AG,laptop deals,Phrase,2024-06-08,Shopping,Desktop,United States,45-54,Female,499277,15726,3.15,2.22,34875.67,1729,10.99,20.17,296301.2,8.5,8,64.6,73.1,62.5
Cyber_Monday_2024,tech_AG,tech sale,Broad,2024-06-08,Shopping,Desktop,United States,45-54,Female,359961,8945,2.48,1.8,16056.73,673,7.52,23.86,106692.76,6.64,10,70.2,65.8,73.4
Summer_Sale_2024,summer_AG,summer sale,Broad,2024-06-08,Search,Desktop,United States,45-54,Male,889961,26677,3.0,2.38,63563.74,2608,9.78,24.37,412534.56,6.49,9,80.0,65.4,71.3
Summer_Sale_2024,summer_AG,summer deals,Phrase,2024-06-08,Search,Mobile,United States,25-34,Female,652033,17823,2.73,2.25,40187.13,1571,8.81,25.58,273988.04,6.82,9,68.6,75.0,67.2
Summer_Sale_2024,summer_AG,summer clothing,Exact,2024-06-08,Search,Desktop,United States,45-54,Female,776463,18367,2.37,1.81,33261.24,1378,7.5,24.14,245532.9,7.38,9,76.3,62.7,58.8
Back_To_School_2024,school_AG,school supplies,Exact,2024-06-08,Search,Desktop,United States,45-54,Male,482407,14565,3.02,1.54,22488.04,1243,8.53,18.09,233901.44,10.4,9,63.9,68.1,76.6
Back_To_School_2024,back_AG,back to school,Phrase,2024-06-08,Shopping,Mobile,United States,45-54,Male,411819,10956,2.66,2.01,21992.87,736,6.72,29.88,99215.85,4.51,8,75.1,78.1,61.4
Back_To_School_2024,student_AG,student laptop,Broad,2024-06-08,Search,Desktop,United States,18-24,Female,355762,9141,2.57,1.86,16982.57,853,9.33,19.91,123403.91,7.27,10,74.0,74.1,67.2
Spring_Sale_2024,spring_AG,spring sale,Broad,2024-06-08,Shopping,Desktop,United States,45-54,Female,905067,25897,2.86,2.16,55836.55,2385,9.21,23.41,455198.34,8.15,7,86.1,74.5,64.9
Spring_Sale_2024,spring_AG,spring deals,Phrase,2024-06-08,Shopping,Desktop,United States,45-54,Male,706201,13863,1.96,2.01,27904.96,1195,8.62,23.35,235306.11,8.43,7,86.0,79.6,67.4
Spring_Sale_2024,spring_AG,spring fashion,Exact,2024-06-08,Shopping,Desktop,United States,35-44,Male,867270,19336,2.23,2.33,45049.9,1886,9.75,23.89,344975.93,7.66,8,66.9,70.8,68.8
Valentine_Day_2024,valentine_AG,valentine gifts,Exact,2024-06-08,Shopping,Desktop,United States,35-44,Female,262562,6046,2.3,1.59,9597.62,655,10.83,14.65,118937.11,12.39,7,77.7,66.5,64.6
Valentine_Day_2024,valentine_AG,valentine presents,Phrase,2024-06-08,Search,Mobile,United States,25-34,Female,319135,8151,2.55,2.32,18914.53,492,6.04,38.44,68298.64,3.61,7,68.9,77.7,76.0
Valentine_Day_2024,valentine_AG,valentine flowers,Broad,2024-06-08,Search,Desktop,United States,35-44,Male,1141518,28965,2.54,1.61,46492.08,2838,9.8,16.38,394403.17,8.48,7,71.6,68.8,65.1
New_Year_2024,new_AG,new year deals,Broad,2024-06-08,Search,Desktop,United States,18-24,Female,702335,20394,2.9,1.67,34093.13,2093,10.26,16.29,394834.35,11.58,9,74.8,64.4,69.5
New_Year_2024,new_AG,new year sale,Phrase,2024-06-08,Shopping,Desktop,United States,45-54,Male,1019277,22263,2.18,2.34,52045.27,2093,9.4,24.87,412652.25,7.93,9,82.3,66.5,67.0
New_Year_2024,fitness_AG,fitness equipment,Exact,2024-06-08,Search,Mobile,United States,45-54,Male,316408,5867,1.85,2.21,12942.92,622,10.6,20.81,122071.22,9.43,9,69.8,66.5,69.2
Holiday_Shopping_2024,holiday_AG,holiday gifts,Broad,2024-06-09,Search,Desktop,United States,45-54,Female,461236,10118,2.19,2.34,23648.06,1020,10.08,23.18,194896.33,8.24,9,74.6,74.4,73.5
Holiday_Shopping_2024,christmas_AG,christmas presents,Phrase,2024-06-09,Shopping,Desktop,United States,45-54,Male,578589,17268,2.98,1.52,26205.18,1729,10.01,15.16,316769.96,12.09,9,70.5,78.0,62.2
Holiday_Shopping_2024,best_AG,best deals,Exact,2024-06-09,Search,Mobile,United States,45-54,Male,812048,22744,2.8,2.21,50371.11,2493,10.96,20.21,359022.85,7.13,8,74.6,81.3,69.3
Black_Friday_2024,black_AG,black friday deals,Exact,2024-06-09,Shopping,Mobile,United States,35-44,Male,642346,15423,2.4,2.3,35401.2,1602,10.39,22.1,300959.73,8.5,8,83.4,66.9,66.8
Black_Friday_2024,black_AG,black friday sale,Phrase,2024-06-09,Search,Mobile,United States,25-34,Male,304213,6147,2.02,1.99,12219.17,666,10.83,18.35,113930.05,9.32,9,83.0,82.6,59.6
Black_Friday_2024,bf_AG,bf deals,Broad,2024-06-09,Shopping,Mobile,United States,45-54,Female,377079,8243,2.19,2.12,17448.59,516,6.26,33.82,94902.31,5.44,10,65.2,65.5,65.6
Cyber_Monday_2024,cyber_AG,cyber monday tech,Exact,2024-06-09,Shopping,Mobile,United States,45-54,Female,554506,17035,3.07,2.46,41969.64,1782,10.46,23.55,247813.74,5.9,9,78.0,71.7,60.4
Cyber_Monday_2024,laptop_AG,laptop deals,Phrase,2024-06-09,Search,Desktop,United States,45-54,Male,600262,13715,2.28,1.85,25314.98,882,6.43,28.7,173404.99,6.85,7,80.1,68.2,76.5
Cyber_Monday_2024,tech_AG,tech sale,Broad,2024-06-09,Shopping,Mobile,United States,18-24,Female,684441,20297,2.97,2.16,43827.62,1597,7.87,27.44,256584.99,5.85,9,74.0,82.8,73.3
Summer_Sale_2024,summer_AG,summer sale,Broad,2024-06-09,Shopping,Desktop,United States,25-34,Female,285679,7676,2.69,2.09,16072.78,774,10.08,20.77,107036.73,6.66,8,79.5,69.3,60.4
Summer_Sale_2024,summer_AG,summer deals,Phrase,2024-06-09,Search,Mobile,United States,45-54,Male,904129,20320,2.25,2.23,45316.11,1377,6.78,32.91,271367.09,5.99,9,81.8,68.4,72.9
Summer_Sale_2024,summer_AG,summer clothing,Exact,2024-06-09,Search,Mobile,United States,45-54,Female,712402,19449,2.73,1.56,30333.38,1487,7.65,20.4,292312.27,9.64,7,66.5,75.1,59.2
Back_To_School_2024,school_AG,school supplies,Exact,2024-06-09,Shopping,Mobile,United States,25-34,Male,522532,11328,2.17,1.81,20503.4,869,7.67,23.59,126474.56,6.17,7,84.9,81.9,75.5
Back_To_School_2024,back_AG,back to school,Phrase,2024-06-09,Search,Mobile,United States,35-44,Male,531615,11164,2.1,2.11,23580.89,1216,10.89,19.39,209052.22,8.87,7,71.1,80.0,60.6
Back_To_School_2024,student_AG,student laptop,Broad,2024-06-09,Shopping,Desktop,United States,25-34,Female,1166056,37453,3.21,2.47,92420.99,2510,6.7,36.82,422367.98,4.57,9,76.9,66.3,69.0
Spring_Sale_2024,spring_AG,spring sale,Broad,2024-06-09,Shopping,Desktop,United States,45-54,Female,1044121,23424,2.24,1.82,42530.51,1465,6.25,29.03,285895.46,6.72,9,81.8,78.7,58.2
Spring_Sale_2024,spring_AG,spring deals,Phrase,2024-06-09,Shopping,Desktop,United States,25-34,Male,744676,15049,2.02,2.16,32531.69,1372,9.12,23.71,258247.54,7.94,9,69.5,62.7,76.4
Spring_Sale_2024,spring_AG,spring fashion,Exact,2024-06-09,Shopping,Desktop,United States,18-24,Male,1053508,25640,2.43,1.58,40462.18,2176,8.49,18.59,362488.83,8.96,7,82.2,77.8,59.2
Valentine_Day_2024,valentine_AG,valentine gifts,Exact,2024-06-09,Search,Mobile,United States,25-34,Female,867124,16940,1.95,1.59,26925.66,1352,7.98,19.92,185367.31,6.88,8,82.4,72.2,69.8
Valentine_Day_2024,valentine_AG,valentine presents,Phrase,2024-06-09,Search,Desktop,United States,25-34,Male,539888,17369,3.22,2.42,41959.73,1785,10.28,23.51,280772.95,6.69,7,67.0,75.0,66.8
Valentine_Day_2024,valentine_AG,valentine flowers,Broad,2024-06-09,Shopping,Desktop,United States,45-54,Female,337935,6409,1.9,1.94,12408.42,594,9.27,20.89,102925.78,8.29,9,81.2,72.3,64.4
New_Year_2024,new_AG,new year deals,Broad,2024-06-09,Search,Mobile,United States,35-44,Female,451358,14499,3.21,1.55,22402.27,1253,8.64,17.88,192625.52,8.6,8,66.1,71.6,70.9
New_Year_2024,new_AG,new year sale,Phrase,2024-06-09,Shopping,Mobile,United States,35-44,Male,516544,9265,1.79,2.08,19263.02,660,7.12,29.19,101994.72,5.29,8,70.8,80.9,58.8
New_Year_2024,fitness_AG,fitness equipment,Exact,2024-06-09,Shopping,Desktop,United States,18-24,Male,378694,8869,2.34,2.12,18791.94,884,9.97,21.26,159142.89,8.47,8,80.7,66.3,76.4
Holiday_Shopping_2024,holiday_AG,holiday gifts,Broad,2024-06-10,Search,Mobile,United States,25-34,Female,295902,5227,1.77,2.17,11332.64,472,9.03,24.01,66227.83,5.84,8,85.3,74.3,67.4
Holiday_Shopping_2024,christmas_AG,christmas presents,Phrase,2024-06-10,Search,Desktop,United States,45-54,Female,743100,15343,2.06,2.45,37633.51,1462,9.53,25.74,247753.22,6.58,10,78.0,80.5,70.8
Holiday_Shopping_2024,best_AG,best deals,Exact,2024-06-10,Search,Mobile,United States,45-54,Female,581673,16263,2.8,2.06,33580.97,1769,10.88,18.98,319172.65,9.5,7,71.5,65.0,67.6
Black_Friday_2024,black_AG,black friday deals,Exact,2024-06-10,Search,Desktop,United States,45-54,Male,1033430,20833,2.02,2.15,44779.37,2116,10.16,21.16,301245.0,6.73,9,79.6,63.5,58.0
Black_Friday_2024,black_AG,black friday sale,Phrase,2024-06-10,Search,Desktop,United States,45-54,Female,265431,7159,2.7,2.47,17706.8,707,9.88,25.04,105195.24,5.94,10,65.4,75.6,57.9
Black_Friday_2024,bf_AG,bf deals,Broad,2024-06-10,Shopping,Mobile,United States,45-54,Male,404185,8547,2.11,1.8,15377.91,658,7.7,23.37,120015.58,7.8,9,69.7,68.3,68.8
Cyber_Monday_2024,cyber_AG,cyber monday tech,Exact,2024-06-10,Search,Mobile,United States,35-44,Male,807017,25690,3.18,1.76,45301.66,1648,6.41,27.49,276377.47,6.1,10,67.9,71.1,61.6
Cyber_Monday_2024,laptop_AG,laptop deals,Phrase,2024-06-10,Shopping,Mobile,United States,25-34,Male,867289,19437,2.24,2.27,44216.6,2096,10.78,21.1,406784.01,9.2,9,75.6,83.6,71.2
Cyber_Monday_2024,tech_AG,tech sale,Broad,2024-06-10,Search,Desktop,United States,35-44,Female,613877,18923,3.08,1.97,37253.51,1273,6.73,29.26,234529.67,6.3,9,77.8,81.4,74.7
Summer_Sale_2024,summer_AG,summer sale,Broad,2024-06-10,Search,Mobile,United States,45-54,Male,569661,12159,2.13,2.23,27161.12,1078,8.87,25.2,147267.45,5.42,8,67.8,65.4,69.8
Summer_Sale_2024,summer_AG,summer deals,Phrase,2024-06-10,Search,Desktop,United States,35-44,Male,670287,13818,2.06,2.05,28263.01,915,6.62,30.89,135773.13,4.8,10,84.2,77.3,64.1
Summer_Sale_2024,summer_AG,summer clothing,Exact,2024-06-10,Shopping,Mobile,United States,35-44,Male,800391,17011,2.13,2.09,35537.39,1331,7.82,26.7,241765.32,6.8,7,72.1,67.5,70.2
Back_To_School_2024,school_AG,school supplies,Exact,2024-06-10,Search,Mobile,United States,18-24,Male,793772,20277,2.55,2.22,44939.68,1642,8.1,27.37,302948.09,6.74,7,76.9,66.3,76.0
Back_To_School_2024,back_AG,back to school,Phrase,2024-06-10,Shopping,Desktop,United States,25-34,Female,946182,30238,3.2,2.07,62562.68,2841,9.4,22.02,536938.29,8.58,7,64.9,82.0,63.3
Back_To_School_2024,student_AG,student laptop,Broad,2024-06-10,Search,Desktop,United States,25-34,Male,475959,10025,2.11,2.09,20915.76,620,6.18,33.74,81871.29,3.91,8,78.1,72.0,75.0
Spring_Sale_2024,spring_AG,spring sale,Broad,2024-06-10,Shopping,Mobile,United States,45-54,Male,561843,12197,2.17,1.58,19241.33,1060,8.69,18.15,165518.67,8.6,8,71.4,72.1,75.1
Spring_Sale_2024,spring_AG,spring deals,Phrase,2024-06-10,Search,Mobile,United States,25-34,Male,319419,8098,2.54,1.7,13737.73,569,7.03,24.14,84749.43,6.17,10,74.1,72.9,75.6
Spring_Sale_2024,spring_AG,spring fashion,Exact,2024-06-10,Search,Desktop,United States,35-44,Female,1036866,27269,2.63,1.78,48577.11,2760,10.12,17.6,508751.38,10.47,7,81.7,62.4,73.2
Valentine_Day_2024,valentine_AG,valentine gifts,Exact,2024-06-10,Shopping,Mobile,United States,25-34,Female,1056204,28069,2.66,2.25,63190.17,2781,9.91,22.72,460073.36,7.28,8,82.1,79.4,76.5
Valentine_Day_2024,valentine_AG,valentine presents,Phrase,2024-06-10,Shopping,Mobile,United States,18-24,Male,912161,23210,2.54,1.53,35545.97,1403,6.04,25.34,272138.73,7.66,9,71.3,70.3,67.4
Valentine_Day_2024,valentine_AG,valentine flowers,Broad,2024-06-10,Shopping,Mobile,United States,35-44,Male,690449,18197,2.64,2.28,41573.24,1321,7.26,31.47,239156.54,5.75,9,78.9,73.6,64.4
New_Year_2024,new_AG,new year deals,Broad,2024-06-10,Search,Desktop,United States,45-54,Male,809976,19068,2.35,1.87,35746.08,1758,9.22,20.33,338840.24,9.48,7,75.2,77.9,67.1
New_Year_2024,new_AG,new year sale,Phrase,2024-06-10,Search,Mobile,United States,18-24,Female,290427,5622,1.94,1.64,9199.43,340,6.05,27.06,57287.13,6.23,7,66.7,81.0,77.9
New_Year_2024,fitness_AG,fitness equipment,Exact,2024-06-10,Shopping,Mobile,United States,25-34,Male,896882,21745,2.42,1.85,40186.34,2001,9.2,20.08,344431.71,8.57,9,71.5,69.6,71.0
Holiday_Shopping_2024,holiday_AG,holiday gifts,Broad,2024-06-11,Search,Desktop,United States,18-24,Male,676782,19138,2.83,2.44,46723.37,1899,9.92,24.6,288812.86,6.18,10,80.8,71.9,73.7
Holiday_Shopping_2024,christmas_AG,christmas presents,Phrase,2024-06-11,Search,Desktop,United States,45-54,Male,997303,21191,2.12,1.74,36843.63,1728,8.15,21.32,233973.34,6.35,7,79.2,78.5,64.8
Holiday_Shopping_2024,best_AG,best deals,Exact,2024-06-11,Search,Mobile,United States,35-44,Female,807444,21280,2.64,1.57,33486.16,2038,9.58,16.43,339861.59,10.15,10,77.8,77.9,71.6
Black_Friday_2024,black_AG,black friday deals,Exact,2024-06-11,Search,Desktop,United States,18-24,Male,428548,12530,2.92,2.11,26438.88,1202,9.59,22.0,179409.45,6.79,10,68.7,80.1,65.8
Black_Friday_2024,black_AG,black friday sale,Phrase,2024-06-11,Shopping,Desktop,United States,18-24,Female,591250,15238,2.58,2.09,31773.77,960,6.3,33.1,145884.73,4.59,8,65.2,72.6,76.2
Black_Friday_2024,bf_AG,bf deals,Broad,2024-06-11,Search,Mobile,United States,25-34,Female,657090,19211,2.92,1.79,34334.79,1981,10.31,17.33,316340.35,9.21,9,71.7,77.3,68.3
Cyber_Monday_2024,cyber_AG,cyber monday tech,Exact,2024-06-11,Search,Desktop,United States,45-54,Female,710511,13053,1.84,1.67,21754.64,1290,9.88,16.86,248671.1,11.43,10,67.5,74.5,58.5
